configuration id, instance id, performance
14,92, 300.03
14,93, 300.06
14,94, 41.7377
14,95, 42.4175
14,96, 223.425
14,97, 300.077
14,98, 300.065
14,99, 31.9373
15,0, 300.014
15,1, 300.103
15,2, 300.122
15,3, 300.123
15,4, 300.017
15,5, 300.016
15,6, 300.104
15,7, 300.016
15,8, 300.014
15,9, 300.017
15,10, 300.089
15,11, 300.096
15,12, 300.079
15,13, 300.083
15,14, 300.061
15,15, 300.169
15,16, 300.046
15,17, 300.166
15,18, 300.05
15,19, 300.051
15,20, 300.046
15,21, 300.111
15,22, 300.017
15,23, 300.016
15,24, 300.016
15,25, 300.016
15,26, 300.017
15,27, 300.016
15,28, 300.017
15,29, 300.119
15,30, 300.059
15,31, 300.016
15,32, 300.011
15,33, 300.106
15,34, 300.016
15,35, 300.083
15,36, 300.016
15,37, 300.009
15,38, 300.014
15,39, 300.103
15,40, 300.072
15,41, 300.097
15,42, 300.017
15,43, 300.008
15,44, 300.018
15,45, 300.012
15,46, 300.082
15,47, 300.019
15,48, 300.099
15,49, 300.007
15,50, 300.009
15,51, 300.014
15,52, 300.089
15,53, 300.062
15,54, 300.011
15,55, 300.005
15,56, 300.016
15,57, 300.009
15,58, 300.013
15,59, 300.111
15,60, 300.049
15,61, 300.04
15,62, 300.034
15,63, 300.04
15,64, 300.006
15,65, 300.008
15,66, 300.014
15,67, 300.075
15,68, 300.009
15,69, 300.019
15,70, 300.022
15,71, 300.01
15,72, 300.077
15,73, 300.015
15,74, 300.019
15,75, 300.016
15,76, 300.011
15,77, 300.019
15,78, 300.017
15,79, 300.012
15,80, 300.016
15,81, 300.016
15,82, 300.017
15,83, 300.015
15,84, 300.018
15,85, 300.018
15,86, 300.01
15,87, 300.016
15,88, 300.017
15,89, 300.1
15,90, 1.4794
15,91, 300.103
15,92, 300.204
15,93, 300.2
15,94, 300.176
15,95, 300.159
15,96, 300.161
15,97, 300.145
15,98, 300.139
15,99, 300.137
16,0, 300.092
16,1, 300.096
16,2, 300.098
16,3, 300.095
16,4, 300.087
16,5, 300.125
16,6, 300.119
16,7, 300.096
16,8, 300.093
16,9, 300.095
16,10, 300.091
16,11, 300.143
16,12, 300.098
16,13, 69.1378
16,14, 300.031
16,15, 300.094
16,16, 300.044
16,17, 300.094
16,18, 300.094
16,19, 300.089
16,20, 300.094
16,21, 300.089
16,22, 300.089
16,23, 300.057
16,24, 41.8725
16,25, 18.6223
16,26, 226.556
16,27, 300.099
16,28, 300.096
16,29, 300.093
16,30, 300.088
16,31, 300.051
16,32, 300.091
16,33, 300.079
16,34, 300.155
16,35, 300.018
16,36, 300.093
16,37, 64.9513
16,38, 23.8619
16,39, 18.9038
16,40, 300.089
16,41, 300.09
16,42, 300.093
16,43, 300.032
16,44, 300.084
16,45, 300.116
16,46, 300.123
16,47, 300.119
16,48, 300.187
16,49, 300.181
16,50, 300.135
16,51, 80.7141
16,52, 300.122
16,53, 300.129
16,54, 300.131
16,55, 300.13
16,56, 300.017
16,57, 300.125
16,58, 300.033
16,59, 300.14
16,60, 300.122
16,61, 300.135
16,62, 300.12
16,63, 300.118
16,64, 30.7618
16,65, 300.025
16,66, 300.126
16,67, 300.046
16,68, 300.149
16,69, 300.089
16,70, 300.142
16,71, 300.119
16,72, 138.945
16,73, 300.127
16,74, 300.016
16,75, 300.068
16,76, 300.129
16,77, 3.8409
16,78, 300.123
16,79, 300.116
16,80, 300.119
16,81, 300.027
16,82, 300.034
16,83, 300.183
16,84, 300.018
16,85, 300.121
16,86, 300.099
16,87, 300.111
16,88, 300.118
16,89, 7.9994
16,90, 0.4413
16,91, 300.02
16,92, 300.022
16,93, 300.03
16,94, 300.12
16,95, 300.016
16,96, 300.117
16,97, 300.097
16,98, 300.113
16,99, 205.285
17,0, 8.5258
17,1, 24.9763
17,2, 4.2211
17,3, 1.6762
17,4, 0.4852
17,5, 14.0387
17,6, 9.5956
17,7, 6.9465
17,8, 13.8433
17,9, 25.0105
17,10, 12.2993
17,11, 2.5965
17,12, 6.9898
17,13, 1.7318
17,14, 111.955
17,15, 15.1433
17,16, 28.6577
17,17, 10.3187
17,18, 175.139
17,19, 4.9805
17,20, 70.3848
17,21, 9.9406
17,22, 11.4611
17,23, 5.4717
17,24, 1.2857
17,25, 0.918
17,26, 1.0748
17,27, 1.4653
17,28, 1.9317
17,29, 7.7301
17,30, 62.6276
17,31, 3.1074
17,32, 49.627
17,33, 26.0197
17,34, 13.4663
17,35, 14.5635
17,36, 2.3738
17,37, 0.5722
17,38, 1.3529
17,39, 1.3784
17,40, 4.4966
17,41, 2.7652
17,42, 7.555
17,43, 5.2754
17,44, 4.2107
17,45, 2.2119
17,46, 4.9473
17,47, 8.1921
17,48, 14.231
17,49, 3.7305
17,50, 5.7724
17,51, 1.7338
17,52, 5.8468
17,53, 5.0225
17,54, 36.2029
17,55, 3.7314
17,56, 20.5155
17,57, 20.6526
17,58, 2.4202
17,59, 13.2814
17,60, 4.4708
17,61, 11.1918
17,62, 6.5968
17,63, 11.6269
17,64, 1.1757
17,65, 2.488
17,66, 2.3284
17,67, 8.2693
17,68, 12.6294
17,69, 2.6398
17,70, 36.0025
17,71, 8.165
17,72, 2.4531
17,73, 5.9454
17,74, 3.6643
17,75, 2.1949
17,76, 2.3578
17,77, 1.2035
17,78, 32.5342
17,79, 6.8509
17,80, 8.9961
17,81, 12.0833
17,82, 45.2831
17,83, 20.9753
17,84, 2.1103
17,85, 3.5068
17,86, 3.9232
17,87, 36.1229
17,88, 4.7511
17,89, 0.3061
17,90, 0.0697
17,91, 26.3479
17,92, 24.8685
17,93, 37.0297
17,94, 5.9252
17,95, 2.8287
17,96, 11.0054
17,97, 300.064
17,98, 7.7642
17,99, 2.2418
18,0, 11.4579
18,1, 277.94
18,2, 14.0252
18,3, 4.289
18,4, 0.9391
18,5, 21.2819
18,6, 6.999
18,7, 300.063
18,8, 62.6138
18,9, 81.9751
18,10, 177.66
18,11, 2.6528
18,12, 15.9294
18,13, 3.1889
18,14, 32.4138
18,15, 36.041
18,16, 201.681
18,17, 55.9792
18,18, 300.017
18,19, 26.9622
18,20, 214.88
18,21, 227.307
18,22, 76.0309
18,23, 15.3713
18,24, 2.5914
18,25, 1.8643
18,26, 1.9821
18,27, 2.1447
18,28, 15.9509
18,29, 22.7518
18,30, 300.022
18,31, 19.9381
18,32, 300.144
18,33, 35.0024
18,34, 216.758
18,35, 62.2415
18,36, 9.2279
18,37, 1.1799
18,38, 1.3354
18,39, 1.555
18,40, 2.7434
18,41, 8.9409
18,42, 51.5117
18,43, 7.614
18,44, 12.7376
18,45, 11.1976
18,46, 7.8831
18,47, 13.0859
18,48, 42.5604
18,49, 17.3812
18,50, 53.2961
18,51, 2.0595
18,52, 7.9531
18,53, 20.4293
18,54, 118.726
18,55, 9.5556
18,56, 81.0656
18,57, 150.704
18,58, 5.2221
18,59, 42.6364
18,60, 19.122
18,61, 48.0771
18,62, 41.6081
18,63, 18.8019
18,64, 1.4437
18,65, 2.4632
18,66, 11.6305
18,67, 34.689
18,68, 25.0942
18,69, 3.303
18,70, 300.036
18,71, 19.8108
18,72, 3.3544
18,73, 6.5337
18,74, 5.1985
18,75, 3.0395
18,76, 4.4478
18,77, 1.4031
18,78, 300.027
18,79, 6.7702
18,80, 124.16
18,81, 20.1455
18,82, 20.6437
18,83, 78.4977
18,84, 4.9313
18,85, 6.4892
18,86, 18.248
18,87, 52.765
18,88, 18.7343
18,89, 0.9127
18,90, 0.1225
18,91, 104.514
18,92, 104.179
18,93, 300.071
18,94, 19.7422
18,95, 3.1806
18,96, 20.5373
18,97, 300.055
18,98, 61.4477
18,99, 5.162
19,0, 39.4158
19,1, 300.236
19,2, 200.355
19,3, 13.2742
19,4, 2.206
19,5, 220.904
19,6, 78.0701
19,7, 300.235
19,8, 300.247
19,9, 300.237
19,10, 300.111
19,11, 38.8864
19,12, 72.6978
19,13, 9.3617
19,14, 156.104
19,15, 91.8281
19,16, 300.081
19,17, 300.084
19,18, 300.056
19,19, 73.2214
19,20, 300.074
19,21, 227.61
19,22, 300.073
19,23, 300.071
19,24, 5.9588
19,25, 3.3977
19,26, 5.5221
19,27, 13.7043
19,28, 42.5144
19,29, 67.8074
19,30, 300.051
19,31, 29.4589
19,32, 300.07
19,33, 197.584
19,34, 300.075
19,35, 300.036
19,36, 238.318
19,37, 2.7104
19,38, 4.7352
19,39, 4.2874
19,40, 46.5135
19,41, 59.3722
19,42, 194.299
19,43, 25.184
19,44, 56.0874
19,45, 75.6038
19,46, 129.09
19,47, 300.044
19,48, 300.063
19,49, 48.8527
19,50, 300.084
19,51, 5.7745
19,52, 69.1954
19,53, 23.2266
19,54, 300.068
19,55, 59.2653
19,56, 300.073
19,57, 300.082
19,58, 188.258
19,59, 300.055
19,60, 282.586
19,61, 300.06
19,62, 300.049
19,63, 300.099
19,64, 4.8293
19,65, 14.4108
19,66, 193.167
19,67, 300.114
19,68, 300.073
19,69, 11.9002
19,70, 300.072
19,71, 124.071
19,72, 16.6347
19,73, 99.5155
19,74, 124.658
19,75, 43.5205
19,76, 61.1018
19,77, 9.0328
19,78, 300.087
19,79, 62.3335
19,80, 300.125
19,81, 85.7911
19,82, 300.061
19,83, 300.076
19,84, 36.6105
19,85, 99.2278
19,86, 250.682
19,87, 300.055
19,88, 94.4348
19,89, 2.5022
19,90, 0.4418
19,91, 300.068
19,92, 228.889
19,93, 300.073
19,94, 300.141
19,95, 11.8201
19,96, 300.103
19,97, 300.008
19,98, 300.063
19,99, 20.177
20,0, 42.1427
20,1, 300.223
20,2, 13.7354
20,3, 8.2897
20,4, 1.329
20,5, 56.2066
20,6, 42.6297
20,7, 300.05
20,8, 300.214
20,9, 300.221
20,10, 300.043
20,11, 30.2983
20,12, 300.092
20,13, 8.3119
20,14, 39.0595
20,15, 188.674
20,16, 300.098
20,17, 87.9769
20,18, 300.089
20,19, 36.3632
20,20, 300.102
20,21, 300.092
20,22, 300.096
20,23, 61.1869
20,24, 4.428
20,25, 2.2442
20,26, 3.2203
20,27, 5.3842
20,28, 55.5416
20,29, 34.0287
20,30, 300.034
20,31, 58.5614
20,32, 300.136
20,33, 251.593
20,34, 234.386
20,35, 300.031
20,36, 12.5141
20,37, 2.4966
20,38, 3.6311
20,39, 2.3837
20,40, 7.581
20,41, 12.5316
20,42, 300.098
20,43, 68.5977
20,44, 55.6391
20,45, 94.8586
20,46, 34.6253
20,47, 137.41
20,48, 300.113
20,49, 11.5471
20,50, 37.9049
20,51, 4.0609
20,52, 83.827
20,53, 124.741
20,54, 300.032
20,55, 11.8858
20,56, 79.81
20,57, 300.033
20,58, 25.6143
20,59, 277.108
20,60, 300.031
20,61, 143.816
20,62, 78.9141
20,63, 77.4664
20,64, 2.1544
20,65, 3.2183
20,66, 9.4142
20,67, 300.189
20,68, 268.723
20,69, 8.3683
20,70, 300.028
20,71, 154.305
20,72, 12.0958
20,73, 182.845
20,74, 18.977
20,75, 21.9508
20,76, 11.0678
20,77, 3.1899
20,78, 300.133
20,79, 17.5096
20,80, 300.014
20,81, 33.5864
20,82, 300.053
20,83, 300.1
20,84, 21.4779
20,85, 21.4744
20,86, 34.221
20,87, 226.493
20,88, 71.1692
20,89, 1.4452
20,90, 0.429
20,91, 300.026
20,92, 300.097
20,93, 300.128
20,94, 75.7482
20,95, 15.7255
20,96, 217.273
20,97, 300.096
20,98, 300.123
20,99, 27.2364
21,0, 300.015
21,1, 300.013
21,2, 300.074
21,3, 300.013
21,4, 300.007
21,5, 300.013
21,6, 300.014
21,7, 300.014
21,8, 300.014
21,9, 300.014
21,10, 300.011
21,11, 300.015
21,12, 300.011
21,13, 280.623
21,14, 300.015
21,15, 300.014
21,16, 300.015
21,17, 300.013
21,18, 300.015
21,19, 300.013
21,20, 300.018
21,21, 300.011
21,22, 300.019
21,23, 300.019
21,24, 300.014
21,25, 300.112
21,26, 300.014
21,27, 300.019
21,28, 300.021
21,29, 300.015
21,30, 300.042
21,31, 300.113
21,32, 300.087
21,33, 300.1
21,34, 300.092
21,35, 300.072
21,36, 300.087
21,37, 95.5624
21,38, 155.203
21,39, 166.171
21,40, 300.014
21,41, 300.173
21,42, 300.105
21,43, 300.136
21,44, 300.014
21,45, 300.014
21,46, 300.015
21,47, 300.1
21,48, 300.014
21,49, 300.012
21,50, 300.044
21,51, 300.014
21,52, 300.347
21,53, 300.108
21,54, 300.011
21,55, 300.013
21,56, 300.015
21,57, 300.015
21,58, 300.044
21,59, 300.023
21,60, 300.048
21,61, 300.012
21,62, 300.004
21,63, 300.009
21,64, 80.6401
21,65, 300.017
21,66, 300.012
21,67, 300.013
21,68, 300.017
21,69, 300.017
21,70, 300.177
21,71, 300.013
21,72, 300.353
21,73, 300.011
21,74, 300.013
21,75, 300.109
21,76, 300.165
21,77, 198.382
21,78, 300.166
21,79, 300.128
21,80, 300.097
21,81, 300.012
21,82, 300.009
21,83, 300.013
21,84, 300.011
21,85, 300.1
21,86, 300.012
21,87, 300.011
21,88, 300.105
21,89, 36.411
21,90, 8.1111
21,91, 300.082
21,92, 300.08
21,93, 300.02
21,94, 300.041
21,95, 300.009
21,96, 300.064
21,97, 300.011
21,98, 300.103
21,99, 300.026
22,0, 300.013
22,1, 300.051
22,2, 300.012
22,3, 63.618
22,4, 38.7343
22,5, 300.095
22,6, 300.073
22,7, 300.027
22,8, 300.023
22,9, 300.1
22,10, 300.016
22,11, 192.424
22,12, 300.023
22,13, 98.7805
22,14, 300.514
22,15, 251.992
22,16, 300.069
22,17, 300.152
22,18, 300.141
22,19, 282.295
22,20, 300.147
22,21, 300.02
22,22, 265.77
22,23, 300.225
22,24, 80.5989
22,25, 66.7874
22,26, 300.022
22,27, 59.4017
22,28, 64.36
22,29, 300.022
22,30, 300.048
22,31, 300.022
22,32, 300.239
22,33, 300.497
22,34, 300.067
22,35, 300.05
22,36, 300.313
22,37, 69.4338
22,38, 300.382
22,39, 9.9959
22,40, 300.291
22,41, 300.049
22,42, 300.113
22,43, 300.258
22,44, 300.184
22,45, 300.278
22,46, 300.391
22,47, 300.496
22,48, 300.343
22,49, 300.028
22,50, 300.024
22,51, 55.0662
22,52, 300.021
22,53, 300.019
22,54, 300.024
22,55, 300.021
22,56, 300.106
22,57, 300.113
22,58, 183.595
22,59, 47.804
22,60, 300.222
22,61, 300.028
22,62, 300.307
22,63, 300.313
22,64, 70.2761
22,65, 300.092
22,66, 300.03
22,67, 300.1
22,68, 300.117
22,69, 37.5961
22,70, 300.386
22,71, 300.063
22,72, 300.136
22,73, 300.545
22,74, 300.045
22,75, 300.076
22,76, 300.023
22,77, 12.0695
22,78, 300.252
22,79, 233.39
22,80, 300.253
22,81, 255.396
22,82, 300.02
22,83, 300.106
22,84, 35.6531
22,85, 300.019
22,86, 300.015
22,87, 300.112
22,88, 300.017
22,89, 1.3012
22,90, 0.6585
22,91, 300.018
22,92, 300.204
22,93, 300.497
22,94, 300.038
22,95, 300.087
22,96, 300.021
22,97, 300.094
22,98, 300.077
22,99, 100.062
23,0, 14.9067
23,1, 208.562
23,2, 31.2124
23,3, 5.4583
23,4, 1.3613
23,5, 52.0905
23,6, 41.3076
23,7, 107.617
23,8, 226.361
23,9, 114.276
23,10, 207.333
23,11, 16.6634
23,12, 40.6419
23,13, 4.9657
23,14, 51.6272
23,15, 22.0642
23,16, 282.732
23,17, 76.9795
23,18, 300.077
23,19, 18.9103
23,20, 300.099
23,21, 78.4709
23,22, 129.618
23,23, 48.1399
23,24, 3.4546
23,25, 1.9695
23,26, 4.6209
23,27, 4.7574
23,28, 13.9468
23,29, 29.2492
23,30, 300.171
23,31, 34.036
23,32, 233.281
23,33, 134.35
23,34, 160.461
23,35, 174.987
23,36, 16.7786
23,37, 2.2472
23,38, 4.959
23,39, 2.7111
23,40, 7.4816
23,41, 10.3661
23,42, 121.204
23,43, 30.1935
23,44, 27.8752
23,45, 8.7604
23,46, 32.3118
23,47, 78.6873
23,48, 110.562
23,49, 20.8153
23,50, 38.8599
23,51, 5.5329
23,52, 69.2542
23,53, 29.8367
23,54, 195.307
23,55, 18.0752
23,56, 119.617
23,57, 137.699
23,58, 17.9809
23,59, 81.529
23,60, 66.501
23,61, 78.3983
23,62, 55.4069
23,63, 57.9074
23,64, 2.1492
23,65, 5.268
23,66, 19.5286
23,67, 65.0073
23,68, 103.98
23,69, 4.9954
23,70, 137.496
23,71, 36.3859
23,72, 6.1558
23,73, 20.5341
23,74, 14.9553
23,75, 8.4412
23,76, 7.9328
23,77, 2.8948
23,78, 300.099
23,79, 45.6443
23,80, 228.343
23,81, 60.1407
23,82, 126.96
23,83, 237.716
23,84, 10.2037
23,85, 26.0484
23,86, 51.708
23,87, 32.7435
23,88, 27.6946
23,89, 1.3664
23,90, 0.2257
23,91, 110.82
23,92, 63.7891
23,93, 246.317
23,94, 55.8329
23,95, 5.886
23,96, 112.342
23,97, 300.104
23,98, 150.661
23,99, 19.6016
24,0, 25.7694
24,1, 300.305
24,2, 19.3019
24,3, 2.9265
24,4, 3.4659
24,5, 90.693
24,6, 51.3067
24,7, 57.3494
24,8, 300.316
24,9, 300.301
24,10, 300.008
24,11, 100.651
24,12, 135.983
24,13, 11.9475
24,14, 52.6859
24,15, 181.302
24,16, 300.009
24,17, 26.441
24,18, 300.352
24,19, 20.4809
24,20, 300.162
24,21, 300.171
24,22, 54.7391
24,23, 106.343
24,24, 4.4933
24,25, 1.0939
24,26, 2.2279
24,27, 19.1061
24,28, 35.6684
24,29, 31.3555
24,30, 65.7375
24,31, 111.777
24,32, 300.081
24,33, 300.107
24,34, 300.321
24,35, 300.097
24,36, 4.6065
24,37, 1.4818
24,38, 4.1585
24,39, 1.402
24,40, 78.9121
24,41, 17.975
24,42, 108.131
24,43, 14.8816
24,44, 18.1836
24,45, 7.0352
24,46, 6.8656
24,47, 40.5007
24,48, 77.8191
24,49, 16.2685
24,50, 37.7801
24,51, 2.4872
24,52, 105.548
24,53, 23.7058
24,54, 300.621
24,55, 136.484
24,56, 235.209
24,57, 300.294
24,58, 300.046
24,59, 60.9215
24,60, 300.108
24,61, 300.094
24,62, 58.9396
24,63, 6.2671
24,64, 1.6681
24,65, 13.567
24,66, 43.9576
24,67, 300.107
24,68, 300.138
24,69, 7.6809
24,70, 300.099
24,71, 59.4036
24,72, 3.8562
24,73, 22.4527
24,74, 101.33
24,75, 186.388
24,76, 24.8211
24,77, 0.9011
24,78, 130.79
24,79, 11.3267
24,80, 57.7815
24,81, 59.5818
24,82, 168.956
24,83, 300.063
24,84, 4.7702
24,85, 40.2693
24,86, 33.7659
24,87, 131.984
24,88, 139.474
24,89, 0.4904
24,90, 0.3602
24,91, 139.767
24,92, 263.39
24,93, 300.097
24,94, 55.3472
24,95, 87.43
24,96, 68.8638
24,97, 300.093
24,98, 74.4956
24,99, 6.0543
25,0, 4.7536
25,1, 25.657
25,2, 8.3522
25,3, 1.327
25,4, 0.3485
25,5, 7.4823
25,6, 6.9442
25,7, 13.8863
25,8, 11.0701
25,9, 17.3101
25,10, 17.8378
25,11, 4.4286
25,12, 4.1944
25,13, 2.5782
25,14, 9.9237
25,15, 7.0676
25,16, 16.026
25,17, 19.9641
25,18, 79.2402
25,19, 4.5755
25,20, 19.1394
25,21, 9.6495
25,22, 13.7948
25,23, 10.0857
25,24, 1.667
25,25, 1.0657
25,26, 1.8128
25,27, 2.2543
25,28, 2.259
25,29, 6.7589
25,30, 56.2522
25,31, 6.7245
25,32, 45.3455
25,33, 9.338
25,34, 11.9948
25,35, 18.9839
25,36, 2.7543
25,37, 0.9418
25,38, 1.4918
25,39, 1.1831
25,40, 2.0912
25,41, 4.4059
25,42, 12.2101
25,43, 8.6889
25,44, 5.6598
25,45, 2.7684
25,46, 3.9627
25,47, 12.1631
25,48, 15.9217
25,49, 5.2091
25,50, 14.0999
25,51, 2.9202
25,52, 5.4638
25,53, 7.2264
25,54, 30.0851
25,55, 3.4588
25,56, 5.9187
25,57, 18.5762
25,58, 4.8159
25,59, 12.0721
25,60, 8.0343
25,61, 5.6943
25,62, 4.109
25,63, 5.3648
25,64, 1.7589
25,65, 1.8866
25,66, 3.2611
25,67, 9.1075
25,68, 9.8614
25,69, 3.0864
25,70, 32.0607
25,71, 6.8045
25,72, 2.8563
25,73, 5.3775
25,74, 4.3559
25,75, 1.9867
25,76, 5.1438
25,77, 0.6875
25,78, 32.7535
25,79, 5.3653
25,80, 8.2378
25,81, 6.4989
25,82, 15.9219
25,83, 13.1838
25,84, 4.7455
25,85, 3.4938
25,86, 7.2631
25,87, 5.1045
25,88, 5.7199
25,89, 0.4401
25,90, 0.0851
25,91, 19.8003
25,92, 23.3753
25,93, 57.6509
25,94, 9.1568
25,95, 5.969
25,96, 8.3407
25,97, 112.366
25,98, 13.2182
25,99, 5.5896
26,0, 29.2777
26,1, 300.041
26,2, 179.602
26,3, 22.075
26,4, 2.9171
26,5, 300.077
26,6, 221.698
26,7, 300.061
26,8, 300.081
26,9, 300.076
26,10, 300.059
26,11, 300.063
26,12, 28.9283
26,13, 10.7195
26,14, 300.065
26,15, 300.082
26,16, 300.049
26,17, 300.079
26,18, 300.164
26,19, 300.081
26,20, 300.076
26,21, 300.145
26,22, 300.073
26,23, 52.2985
26,24, 3.2879
26,25, 3.5994
26,26, 3.8691
26,27, 30.8559
26,28, 79.1263
26,29, 92.1157
26,30, 300.078
26,31, 70.4081
26,32, 300.155
26,33, 300.069
26,34, 300.132
26,35, 300.074
26,36, 155.97
26,37, 1.9275
26,38, 1.9546
26,39, 2.4444
26,40, 18.6041
26,41, 15.6863
26,42, 260.335
26,43, 60.0814
26,44, 300.055
26,45, 17.5721
26,46, 300.11
26,47, 300.069
26,48, 300.082
26,49, 112.607
26,50, 300.059
26,51, 6.774
26,52, 300.023
26,53, 38.5409
26,54, 300.103
26,55, 76.1186
26,56, 300.135
26,57, 300.097
26,58, 187.509
26,59, 300.052
26,60, 300.075
26,61, 300.148
26,62, 300.008
26,63, 300.103
26,64, 3.0368
26,65, 40.7384
26,66, 37.0239
26,67, 300.118
26,68, 300.066
26,69, 22.344
26,70, 300.106
26,71, 300.029
26,72, 6.3084
26,73, 300.12
26,74, 56.4809
26,75, 300.061
26,76, 300.015
26,77, 2.802
26,78, 300.08
26,79, 107.897
26,80, 300.121
26,81, 188.785
26,82, 300.084
26,83, 300.117
26,84, 47.3183
26,85, 126.686
26,86, 300.089
26,87, 300.109
26,88, 300.101
26,89, 300.067
26,90, 0.4828
26,91, 300.082
26,92, 300.022
26,93, 300.02
26,94, 300.089
26,95, 50.5474
26,96, 300.012
26,97, 300.014
26,98, 300.094
26,99, 32.5564
27,0, 4.5334
27,1, 300.094
27,2, 3.3902
27,3, 4.0697
27,4, 1.0562
27,5, 8.0797
27,6, 6.0803
27,7, 300.096
27,8, 150.913
27,9, 179.708
27,10, 158.13
27,11, 4.6135
27,12, 5.6978
27,13, 1.8701
27,14, 22.6015
27,15, 35.5165
27,16, 288.314
27,17, 10.4104
27,18, 300.057
27,19, 4.3452
27,20, 127.283
27,21, 28.6791
27,22, 66.2548
27,23, 5.9517
27,24, 2.1587
27,25, 1.9288
27,26, 2.9291
27,27, 2.4903
27,28, 4.5967
27,29, 6.6552
27,30, 300.097
27,31, 7.9329
27,32, 300.095
27,33, 28.603
27,34, 22.6665
27,35, 72.3108
27,36, 13.0816
27,37, 1.6053
27,38, 2.5092
27,39, 2.7992
27,40, 2.8385
27,41, 4.0468
27,42, 26.0487
27,43, 6.0973
27,44, 7.6002
27,45, 3.7186
27,46, 7.1631
27,47, 24.0946
27,48, 14.8527
27,49, 4.9311
27,50, 82.9411
27,51, 2.2345
27,52, 11.0613
27,53, 5.6911
27,54, 156.9
27,55, 11.04
27,56, 22.6134
27,57, 66.9153
27,58, 3.4827
27,59, 66.5213
27,60, 15.8188
27,61, 11.5177
27,62, 46.5296
27,63, 8.4099
27,64, 1.6241
27,65, 48.5264
27,66, 5.3758
27,67, 41.1542
27,68, 18.086
27,69, 2.7807
27,70, 113.158
27,71, 7.9712
27,72, 3.2918
27,73, 15.1091
27,74, 9.1721
27,75, 3.9932
27,76, 3.984
27,77, 2.4229
27,78, 300.025
27,79, 5.4076
27,80, 58.0801
27,81, 10.5585
27,82, 50.9454
27,83, 97.1542
27,84, 2.8505
27,85, 9.4642
27,86, 16.4633
27,87, 27.5471
27,88, 55.8998
27,89, 1.677
27,90, 1.531
27,91, 70.3588
27,92, 28.1976
27,93, 300.069
27,94, 48.2431
27,95, 8.1562
27,96, 88.0616
27,97, 300.12
27,98, 84.2708
27,99, 5.7871
28,0, 4.8044
28,1, 94.007
28,2, 8.5215
28,3, 1.8789
28,4, 0.4973
28,5, 14.2924
28,6, 6.7137
28,7, 300.167
28,8, 71.2027
28,9, 60.433
28,10, 61.7551
28,11, 3.8033
28,12, 6.8151
28,13, 1.2889
28,14, 13.5191
28,15, 4.8591
28,16, 20.5123
28,17, 13.1929
28,18, 152.8
28,19, 5.0881
28,20, 40.0904
28,21, 12.4414
28,22, 30.3401
28,23, 5.8644
28,24, 1.5643
28,25, 1.1008
28,26, 1.7999
28,27, 1.6978
28,28, 2.411
28,29, 5.8609
28,30, 82.2858
28,31, 3.4823
28,32, 75.0253
28,33, 9.4837
28,34, 21.9228
28,35, 31.5583
28,36, 7.4983
28,37, 1.0273
28,38, 1.2525
28,39, 0.7721
28,40, 2.0856
28,41, 3.746
28,42, 35.5153
28,43, 3.3598
28,44, 9.1952
28,45, 3.3832
28,46, 4.9698
28,47, 9.0304
28,48, 42.741
28,49, 3.0562
28,50, 20.6711
28,51, 1.7668
28,52, 7.2719
28,53, 7.3447
28,54, 70.5866
28,55, 3.3726
28,56, 23.5192
28,57, 40.7256
28,58, 3.3893
28,59, 16.1235
28,60, 10.0357
28,61, 21.5956
28,62, 17.4723
28,63, 8.8963
28,64, 1.2481
28,65, 1.9243
28,66, 3.6854
28,67, 9.3182
28,68, 26.8251
28,69, 2.5148
28,70, 46.5011
28,71, 7.3518
28,72, 2.776
28,73, 4.5218
28,74, 3.2853
28,75, 4.2831
28,76, 2.0887
28,77, 0.9826
28,78, 259.988
28,79, 4.0816
28,80, 13.1963
28,81, 5.3834
28,82, 26.1719
28,83, 74.5828
28,84, 2.1614
28,85, 5.8093
28,86, 8.0288
28,87, 12.8736
28,88, 4.4487
28,89, 0.4823
28,90, 0.0792
28,91, 19.2096
28,92, 10.977
28,93, 184.589
28,94, 6.1394
28,95, 1.9077
28,96, 7.1395
28,97, 217.033
28,98, 32.7737
28,99, 4.1205
29,0, 34.1085
29,1, 300.263
29,2, 82.1211
29,3, 300.241
29,4, 37.6166
29,5, 300.268
29,6, 26.4753
29,7, 300.233
29,8, 181.43
29,9, 300.209
29,10, 300.29
29,11, 300.117
29,12, 185.797
29,13, 3.7338
29,14, 300.112
29,15, 300.331
29,16, 300.1
29,17, 144.917
29,18, 300.127
29,19, 300.151
29,20, 300.117
29,21, 300.106
29,22, 300.136
29,23, 300.065
29,24, 190.728
29,25, 1.6912
29,26, 20.4829
29,27, 300.107
29,28, 300.118
29,29, 269.226
29,30, 300.131
29,31, 300.377
29,32, 195.154
29,33, 300.412
29,34, 300.318
29,35, 300.148
29,36, 300.113
29,37, 240.02
29,38, 300.143
29,39, 1.4199
29,40, 300.107
29,41, 206.911
29,42, 300.041
29,43, 51.4465
29,44, 220.873
29,45, 300.119
29,46, 300.204
29,47, 300.087
29,48, 300.164
29,49, 111.415
29,50, 300.104
29,51, 2.7348
29,52, 126.014
29,53, 198.328
29,54, 300.121
29,55, 300.107
29,56, 165.569
29,57, 248.399
29,58, 300.28
29,59, 300.164
29,60, 300.071
29,61, 300.147
29,62, 300.085
29,63, 300.141
29,64, 189.611
29,65, 300.072
29,66, 300.351
29,67, 300.043
