,seed,incumbent,challenger,selected_instances,additional_time,selection
0,7,20,80,1,3.5854,discrimination-1.12
1,7,20,80,4,66.5044,variance
2,2,20,80,10,642.2454000000001,random
3,2,20,80,10,673.3065,variance
4,2,20,80,10,76.64999999999999,discrimination-1.12
5,7,20,80,10,1230.5520000000001,random
6,2,20,80,10,298.4533,uncertainty
7,3,20,27,10,343.2092,random
8,3,20,80,10,1642.8509,random
9,6,27,16,10,1729.9122,random
10,6,27,80,10,632.1057000000001,random
11,3,20,27,10,838.5713000000001,discrimination-1.12
12,3,20,80,10,414.8161,discrimination-1.12
13,8,16,27,10,852.5457999999999,random
14,8,16,43,10,221.22189999999998,random
15,3,20,27,10,656.0664999999999,variance
16,3,20,80,10,406.86249999999995,variance
17,6,27,16,10,92.26599999999998,discrimination-1.12
18,6,27,80,10,62.0989,discrimination-1.12
19,6,27,16,10,301.2577,variance
20,6,27,80,10,897.0492,variance
21,8,16,27,10,1143.8367999999998,variance
22,8,16,43,10,391.4542,variance
23,5,43,16,10,651.7769999999999,random
24,5,43,27,10,441.83959999999996,random
25,8,16,27,10,419.9516,discrimination-1.12
26,8,16,43,10,710.5847,discrimination-1.12
27,5,43,16,10,618.8106000000001,discrimination-1.12
28,5,43,27,10,628.6422,discrimination-1.12
29,5,43,16,10,644.5484000000001,variance
30,5,43,27,10,627.5558999999997,variance
31,7,20,80,1,3.3842999999999996,udd-1.4-0.2
32,7,20,80,10,139.7046,uncertainty
33,3,20,27,10,155.6386,uncertainty
34,3,20,80,10,70.8224,uncertainty
35,2,20,80,10,372.75280000000004,udd-1.4-0.2
36,8,16,27,5,14.1672,uncertainty
37,8,16,43,10,130.51630000000003,uncertainty
38,5,43,16,10,285.1068,uncertainty
39,5,43,27,10,845.6422,uncertainty
40,6,27,16,10,1002.4034,uncertainty
41,6,27,80,10,622.8922999999999,uncertainty
42,4,16,14,10,811.9773999999998,random
43,4,16,20,3,39.970600000000005,random
44,4,16,27,10,649.0086,random
45,4,16,43,10,1250.9448999999997,random
46,4,16,14,10,210.11830000000006,variance
47,4,16,20,7,649.7828000000001,variance
48,4,16,27,10,132.2649,variance
49,4,16,43,10,70.1967,variance
