,seed,incumbent,challenger,selected_instances,additional_time,selection
747,3,20,21,10,1.1638,discrimination-1.8900000000000001
748,3,20,24,10,1.3966,discrimination-1.8900000000000001
749,3,20,34,10,2.4741999999999997,discrimination-1.8900000000000001
750,3,20,35,10,7.752599999999999,discrimination-1.8900000000000001
751,3,20,41,10,3.2106,discrimination-1.8900000000000001
752,3,20,43,10,2.8588,discrimination-1.8900000000000001
753,3,20,45,10,1.8051,discrimination-1.8900000000000001
754,3,20,62,10,3.3902000000000005,discrimination-1.8900000000000001
755,3,20,63,10,1.4661,discrimination-1.8900000000000001
756,3,20,65,10,3.3991,discrimination-1.8900000000000001
757,3,20,80,10,1.332,discrimination-1.8900000000000001
758,3,20,82,10,2.0450999999999997,discrimination-1.8900000000000001
759,3,20,86,10,3.6736999999999997,discrimination-1.8900000000000001
760,3,20,88,10,4.891500000000001,discrimination-1.8900000000000001
761,3,20,99,10,2.2767,discrimination-1.8900000000000001
762,3,20,5,10,1.7870000000000001,discrimination-2.0
763,3,20,7,10,1.2853,discrimination-2.0
764,3,20,16,10,2.0155000000000003,discrimination-2.0
765,3,20,17,10,1.4985000000000002,discrimination-2.0
766,3,20,18,10,2.1222,discrimination-2.0
767,3,20,21,10,1.0843,discrimination-2.0
768,3,20,24,10,0.8834,discrimination-2.0
769,3,20,34,10,2.4741999999999997,discrimination-2.0
770,3,20,35,10,7.7442,discrimination-2.0
771,3,20,41,10,3.9281,discrimination-2.0
772,3,20,43,10,3.226000000000001,discrimination-2.0
773,3,20,45,10,3.104,discrimination-2.0
774,3,20,62,10,3.9047000000000005,discrimination-2.0
775,3,20,63,10,1.4719,discrimination-2.0
776,3,20,65,10,3.0471999999999997,discrimination-2.0
777,3,20,80,10,6.522,discrimination-2.0
778,3,20,82,10,4.2355,discrimination-2.0
779,3,20,86,10,3.6819,discrimination-2.0
780,3,20,88,10,2.412,discrimination-2.0
781,3,20,99,10,3.4139,discrimination-2.0
