,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.9999999999999996,11357.651000000002,9758.5089,684,random + Wilcoxon 10100%,2,0,7
1,False,False,0.0773697902526535,11700.2243,9758.5089,51,random + Wilcoxon 10100%,3,0,7
2,False,False,0.045027492406545,30370.1678,9758.5089,35,random + Wilcoxon 10100%,4,0,7
3,False,False,0.1403454344130234,11536.6097,9758.5089,64,random + Wilcoxon 10100%,5,0,7
4,False,False,0.146943784854265,11246.166700000002,9758.5089,138,random + Wilcoxon 10100%,6,0,7
5,False,False,0.0944598025934446,9919.4173,9758.5089,66,random + Wilcoxon 10100%,7,0,7
6,False,False,0.0388637558849617,30883.2297,9758.5089,25,random + Wilcoxon 10100%,8,0,7
7,False,False,0.0029939273401659,11263.4664,9758.5089,30,random + Wilcoxon 10100%,10,0,7
8,False,False,0.042275797447715,21358.9395,9758.5089,20,random + Wilcoxon 10100%,11,0,7
9,False,False,0.1742410758709488,11381.8558,9758.5089,84,random + Wilcoxon 10100%,12,0,7
10,False,False,0.1114508359892997,11404.2608,9758.5089,95,random + Wilcoxon 10100%,14,0,7
11,False,False,0.0388913410538332,30883.820600000003,9758.5089,48,random + Wilcoxon 10100%,15,0,7
12,False,False,0.4794970437447191,10057.0814,9758.5089,317,random + Wilcoxon 10100%,16,0,7
13,False,False,1.0,10485.0099,9758.5089,684,random + Wilcoxon 10100%,17,0,7
14,False,False,0.3763193161918782,10086.7594,9758.5089,221,random + Wilcoxon 10100%,18,0,7
15,False,False,0.0386427374828657,31063.9095,9758.5089,23,random + Wilcoxon 10100%,19,0,7
16,False,False,0.0602891590896492,12023.0355,9758.5089,40,random + Wilcoxon 10100%,20,0,7
17,False,False,0.6297171161337375,10532.714499999998,9758.5089,477,random + Wilcoxon 10100%,22,0,7
18,False,False,0.0488401624212121,30756.9186,9758.5089,63,random + Wilcoxon 10100%,23,0,7
19,False,False,0.1272073726729625,11138.2019,9758.5089,93,random + Wilcoxon 10100%,24,0,7
20,False,False,0.0579546742451617,31069.63370000001,9758.5089,29,random + Wilcoxon 10100%,25,0,7
21,False,False,0.0532347888422009,11302.4549,9758.5089,52,random + Wilcoxon 10100%,26,0,7
22,False,False,0.0622743782228934,11308.8596,9758.5089,84,random + Wilcoxon 10100%,27,0,7
23,False,False,0.0579675979118194,31060.8006,9758.5089,38,random + Wilcoxon 10100%,28,0,7
24,False,False,0.1071178391029323,11378.7891,9758.5089,139,random + Wilcoxon 10100%,29,0,7
25,False,False,0.0724720545843268,11466.3977,9758.5089,41,random + Wilcoxon 10100%,31,0,7
26,False,False,0.0352150441772987,10538.2858,9758.5089,27,random + Wilcoxon 10100%,32,0,7
27,True,False,0.7269031443626428,9736.7745,9758.5089,502,random + Wilcoxon 10100%,33,0,7
28,False,False,0.2841217152665972,10003.6391,9758.5089,234,random + Wilcoxon 10100%,34,0,7
29,True,True,0.9999999999999994,9720.6994,9758.5089,684,random + Wilcoxon 10100%,35,0,7
30,False,False,0.9999999999999998,10207.5882,9758.5089,684,random + Wilcoxon 10100%,36,0,7
31,False,False,0.4672607002044924,10382.4441,9758.5089,404,random + Wilcoxon 10100%,37,0,7
32,False,False,0.0398684293249585,11569.9642,9758.5089,77,random + Wilcoxon 10100%,38,0,7
