,seed,incumbent,challenger,selected_instances,additional_time,selection
47,3,91,34,10,1818.6835000000003,udd-1.4-0.2
48,3,91,41,10,1805.8612,udd-1.4-0.2
49,3,91,46,10,1806.8374000000001,udd-1.4-0.2
50,0,71,6,10,359.3034,variance
51,0,71,14,10,221.3459,variance
52,0,71,27,6,112.5359,variance
53,0,71,34,10,110.4841,variance
54,0,71,41,10,166.73090000000002,variance
55,0,71,43,10,271.536,variance
56,0,71,65,10,108.35499999999999,variance
57,0,71,91,10,179.6422,variance
58,0,71,95,10,114.2693,variance
59,0,71,6,10,442.9745,discrimination-1.12
60,0,71,14,10,394.3833,discrimination-1.12
61,0,71,27,6,92.31330000000001,discrimination-1.12
62,0,71,34,10,110.4841,discrimination-1.12
63,0,71,41,10,166.73090000000002,discrimination-1.12
64,0,71,43,10,188.6933,discrimination-1.12
65,0,71,65,10,108.35499999999999,discrimination-1.12
66,0,71,91,10,186.09879999999995,discrimination-1.12
67,0,71,95,10,262.1741,discrimination-1.12
68,0,71,6,10,1482.129,random
69,0,71,14,10,1446.5343999999998,random
70,0,71,27,9,1082.2788000000003,random
71,0,71,34,10,1432.0521999999999,random
72,0,71,41,10,1159.8948999999998,random
73,0,71,43,10,1920.0740999999998,random
74,0,71,65,10,259.5385,random
75,0,71,91,10,792.8233,random
76,0,71,95,10,444.96380000000005,random
77,0,71,6,10,182.0698,uncertainty
78,0,71,14,10,338.0157000000001,uncertainty
79,0,71,27,6,330.5328,uncertainty
80,0,71,34,10,136.2843,uncertainty
81,0,71,41,10,186.12599999999998,uncertainty
82,0,71,43,10,233.08539999999996,uncertainty
83,0,71,65,10,255.87120000000002,uncertainty
84,0,71,91,10,170.08649999999997,uncertainty
85,0,71,95,10,1459.9744,uncertainty
86,0,71,6,10,344.6781,udd-1.4-0.2
87,0,71,14,10,619.197,udd-1.4-0.2
88,0,71,27,10,534.7483,udd-1.4-0.2
89,0,71,34,10,859.9628,udd-1.4-0.2
90,0,71,41,10,864.9833,udd-1.4-0.2
91,0,71,43,10,918.3832000000001,udd-1.4-0.2
92,0,71,65,10,405.2824999999999,udd-1.4-0.2
93,0,71,91,10,912.1220000000001,udd-1.4-0.2
94,0,71,95,10,2583.0561,udd-1.4-0.2
95,6,71,14,10,1789.2684999999997,random
96,6,71,18,10,669.3322000000001,random
97,6,71,33,10,872.1255,random
98,6,71,34,10,1638.6631,random
99,6,71,37,10,1037.4883,random
100,6,71,46,10,1501.6493999999998,random
101,6,71,52,10,489.4695,random
102,6,71,65,10,1340.8647999999998,random
103,6,71,91,10,127.16649999999998,random
104,6,71,95,10,990.6864,random
105,6,71,99,10,1392.2172,random
106,6,71,14,10,401.858,variance
107,6,71,18,10,404.029,variance
108,6,71,33,10,639.486,variance
109,6,71,34,10,1108.6479,variance
110,6,71,37,10,1205.7889,variance
111,6,71,46,10,530.738,variance
112,6,71,52,10,932.9218999999999,variance
113,6,71,65,10,664.0829,variance
114,6,71,91,10,378.4058,variance
115,6,71,95,10,156.19940000000003,variance
116,6,71,99,10,204.4469,variance
117,6,71,14,10,401.858,discrimination-1.12
118,6,71,18,10,330.49350000000004,discrimination-1.12
119,6,71,33,10,620.1319,discrimination-1.12
120,6,71,34,10,1208.9319,discrimination-1.12
121,6,71,37,10,859.7832,discrimination-1.12
122,6,71,46,10,870.2223,discrimination-1.12
123,6,71,52,10,932.9218999999999,discrimination-1.12
124,6,71,65,10,249.34910000000002,discrimination-1.12
125,6,71,91,10,472.8214999999999,discrimination-1.12
126,6,71,95,10,993.6124,discrimination-1.12
127,6,71,99,10,942.7954,discrimination-1.12
128,6,71,14,10,1037.9554999999998,uncertainty
129,6,71,18,10,1276.0113999999996,uncertainty
130,6,71,33,10,566.2574,uncertainty
131,6,71,34,10,723.7360000000001,uncertainty
132,6,71,37,10,1204.6602,uncertainty
133,6,71,46,10,493.73119999999994,uncertainty
134,6,71,52,10,2752.8320999999996,uncertainty
135,6,71,65,10,1035.1005,uncertainty
136,6,71,91,10,1266.3597000000002,uncertainty
137,6,71,95,10,1571.7389,uncertainty
138,6,71,99,4,253.9845,uncertainty
139,6,71,14,7,1206.2801,udd-1.4-0.2
140,6,71,18,10,822.6587999999999,udd-1.4-0.2
141,6,71,33,10,725.5223000000001,udd-1.4-0.2
142,6,71,34,10,1413.7117999999998,udd-1.4-0.2
143,6,71,37,10,1704.8539,udd-1.4-0.2
144,6,71,46,10,1401.5636000000004,udd-1.4-0.2
145,6,71,52,10,819.5228,udd-1.4-0.2
146,6,71,65,10,1280.1864,udd-1.4-0.2
147,6,71,91,10,1586.7114,udd-1.4-0.2
148,6,71,95,10,1958.9941000000001,udd-1.4-0.2
149,6,71,99,10,768.6464999999998,udd-1.4-0.2
