,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.3245072190514399,58132.0972,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,0,57,6
1,False,False,0.1898372294200256,114944.482,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,1,57,6
2,False,False,0.3124994097284528,144001.52000000002,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,2,57,6
3,False,False,0.0636026932825061,96954.998,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,3,57,6
4,False,False,0.2839531808956761,138259.8,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,5,57,6
5,False,False,0.1533364527630527,79217.47099999999,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,6,57,6
6,False,False,0.2828221916180519,132298.6,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,7,57,6
7,False,False,0.2016184236937669,103255.038,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,8,57,6
8,False,False,0.4486288048133043,93042.443,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,9,57,6
9,False,False,0.1846781528083174,119564.722,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,11,57,6
10,False,False,0.2902995422580242,115688.8221,864.725,27,1.12-discrimination-based + Wilcoxon 10100%,13,57,6
11,False,False,0.2029895654480732,92632.727,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,14,57,6
12,False,False,0.1064333787039347,22173.683,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,15,57,6
13,False,False,0.1270951746665291,103887.16199999998,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,17,57,6
14,False,False,0.3217274177741746,114913.927,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,19,57,6
15,False,False,0.171407533563981,80203.686,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,20,57,6
16,False,False,0.1976459485657403,95685.25,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,22,57,6
17,False,False,0.1376690851871825,94284.501,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,23,57,6
18,False,False,0.1260287678852838,99054.9,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,24,57,6
19,False,False,0.1878527293266411,121900.305,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,25,57,6
20,False,False,0.04312825024033,69236.034,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,26,57,6
21,False,False,0.0916018366443828,108983.972,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,27,57,6
22,False,False,0.2737021226022327,136309.1,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,28,57,6
23,False,False,0.1155136244613137,111930.407,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,29,57,6
24,False,False,0.2240175676489465,127581.329,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,30,57,6
25,False,False,0.1923223427229598,122574.63,864.725,26,1.12-discrimination-based + Wilcoxon 10100%,31,57,6
