,seed,incumbent,challenger,selected_instances,additional_time,selection
130,5,34,95,10,3243.1895,random
131,7,58,7,10,0.5252,variance
132,7,58,21,10,0.492,variance
133,7,58,22,10,0.48100000000000004,variance
134,7,58,29,10,0.5758,variance
135,7,58,34,10,0.40359999999999996,variance
136,7,58,37,10,0.6485000000000001,variance
137,7,58,71,10,0.8882,variance
138,7,58,72,10,0.8082,variance
139,7,58,82,10,0.7764,variance
140,7,58,86,10,601.0125999999999,variance
141,4,36,0,10,2.4825,variance
142,4,36,1,9,2.1157,variance
143,4,36,2,10,1.2203,variance
144,4,36,7,10,0.9479,variance
145,4,36,21,10,0.7556999999999999,variance
146,4,36,34,7,1.0030999999999999,variance
147,4,36,35,10,1.4773999999999998,variance
148,4,36,47,10,1.1648999999999998,variance
149,4,36,49,10,1.5461,variance
150,4,36,71,10,1.3053,variance
151,4,36,77,10,0.9359,variance
152,4,36,0,10,0.11099999999999999,discrimination-1.12
153,4,36,1,10,0.10709999999999997,discrimination-1.12
154,4,36,2,10,0.15350000000000003,discrimination-1.12
155,4,36,7,10,0.1016,discrimination-1.12
156,4,36,21,10,0.10179999999999999,discrimination-1.12
157,4,36,34,8,0.0598,discrimination-1.12
158,4,36,35,10,0.1018,discrimination-1.12
159,4,36,47,10,0.102,discrimination-1.12
160,4,36,49,10,0.1015,discrimination-1.12
161,4,36,71,10,0.1311,discrimination-1.12
162,4,36,77,10,0.10719999999999999,discrimination-1.12
163,4,36,0,10,2061.3164,random
164,4,36,1,10,1211.4567,random
165,4,36,2,10,1952.0068,random
166,4,36,7,10,615.9526999999999,random
167,4,36,21,10,610.7636,random
168,4,36,34,10,3001.6642000000006,random
169,4,36,35,10,1831.0495,random
170,4,36,47,10,1184.1012,random
171,4,36,49,10,2097.0344,random
172,4,36,71,10,2541.6339,random
173,4,36,77,10,643.1221,random
174,1,35,0,10,1008.3752999999999,random
175,1,35,1,10,1043.7894999999999,random
176,1,35,17,10,1363.5201,random
177,1,35,18,1,0.5591,random
178,1,35,21,10,964.0730999999998,random
179,1,35,36,10,1814.2857000000001,random
180,1,35,37,10,1821.7485,random
181,1,35,47,10,214.75599999999997,random
182,1,35,58,10,1628.2418,random
183,1,35,72,10,620.5573,random
184,1,35,77,10,3381.0570000000002,random
185,1,35,0,10,0.1347,discrimination-1.12
186,1,35,1,10,0.14379999999999998,discrimination-1.12
187,1,35,17,10,0.1354,discrimination-1.12
188,1,35,18,10,0.1575,discrimination-1.12
189,1,35,21,10,0.1571,discrimination-1.12
190,1,35,36,10,0.1347,discrimination-1.12
191,1,35,37,10,0.1567,discrimination-1.12
192,1,35,47,10,0.16460000000000002,discrimination-1.12
193,1,35,58,10,0.1648,discrimination-1.12
194,1,35,72,10,0.1538,discrimination-1.12
195,1,35,77,10,0.14240000000000003,discrimination-1.12
196,1,35,0,10,0.821,variance
197,1,35,1,10,1.1029,variance
198,1,35,17,10,0.8857,variance
199,1,35,18,10,1.0072,variance
200,1,35,21,10,0.8264,variance
201,1,35,36,10,1.0208,variance
202,1,35,37,10,1.1057000000000001,variance
203,1,35,47,10,0.9201999999999999,variance
204,1,35,58,10,0.9308,variance
205,1,35,72,10,0.9705999999999999,variance
206,1,35,77,10,0.7249000000000001,variance
207,0,95,1,5,616.7947,random
208,0,95,16,10,689.8735,random
209,0,95,21,10,3008.9598999999994,random
210,0,95,22,10,389.5581,random
211,0,95,34,10,1870.8706,random
212,0,95,37,10,1813.2168000000001,random
213,0,95,57,10,1805.9559,random
214,0,95,58,10,23.5709,random
215,0,95,72,10,965.6976,random
216,0,95,77,10,2467.6073,random
217,0,95,86,10,1816.1781999999998,random
218,0,95,1,8,0.31779999999999997,variance
219,0,95,16,10,0.8459000000000001,variance
220,0,95,21,10,0.6690999999999999,variance
221,0,95,22,10,0.7263,variance
222,0,95,34,10,0.775,variance
223,0,95,37,10,0.9289000000000001,variance
224,0,95,57,10,0.8609,variance
225,0,95,58,10,0.8463,variance
226,0,95,72,10,0.9278,variance
227,0,95,77,10,1.0585,variance
228,0,95,86,10,1.2214999999999998,variance
229,2,0,1,10,3001.8349,random
230,2,0,2,10,366.52520000000004,random
231,2,0,7,10,1502.9738,random
232,2,0,17,10,1948.7793000000001,random
233,2,0,21,10,2023.3661,random
234,2,0,34,10,1213.5874,random
235,2,0,35,10,2223.4523,random
236,2,0,36,10,1864.6021000000003,random
237,2,0,49,10,2414.4047,random
238,2,0,71,10,1273.5467,random
239,2,0,77,10,1072.4208,random
240,0,95,1,10,0.198,discrimination-1.12
241,0,95,16,10,0.184,discrimination-1.12
242,0,95,21,10,0.1946,discrimination-1.12
243,0,95,22,10,0.17889999999999998,discrimination-1.12
244,0,95,34,10,0.18119999999999997,discrimination-1.12
245,0,95,37,10,0.1786,discrimination-1.12
246,0,95,57,10,0.179,discrimination-1.12
247,0,95,58,10,0.17790000000000003,discrimination-1.12
248,0,95,72,10,0.1784,discrimination-1.12
249,0,95,77,10,0.19369999999999998,discrimination-1.12
250,0,95,86,10,0.1789,discrimination-1.12
251,2,0,1,10,0.3112,variance
252,2,0,2,10,0.0839,variance
253,2,0,7,10,0.1524,variance
254,2,0,17,10,0.1494,variance
255,2,0,21,10,0.17529999999999998,variance
256,2,0,34,10,0.15100000000000002,variance
257,2,0,35,10,0.15230000000000002,variance
258,2,0,36,10,0.1703,variance
259,2,0,49,10,0.1779,variance
260,2,0,71,10,0.17679999999999998,variance
261,2,0,77,10,0.12869999999999998,variance
262,2,0,1,10,0.0379,discrimination-1.12
263,2,0,2,10,0.059500000000000004,discrimination-1.12
264,2,0,7,10,0.0585,discrimination-1.12
265,2,0,17,10,0.058499999999999996,discrimination-1.12
266,2,0,21,10,0.06509999999999999,discrimination-1.12
267,2,0,34,10,0.0616,discrimination-1.12
268,2,0,35,10,0.06509999999999999,discrimination-1.12
269,2,0,36,10,0.0586,discrimination-1.12
270,2,0,49,10,0.060700000000000004,discrimination-1.12
