,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.0140633585578311,106721.6621,67261.285,10,random + Wilcoxon 10100%,0,87,6
1,False,False,0.0132265567386337,113455.076,67261.285,10,random + Wilcoxon 10100%,1,87,6
2,False,False,0.019224194988745,109281.9752,67261.285,16,random + Wilcoxon 10100%,2,87,6
3,False,False,0.0158745653572388,113432.523,67261.285,18,random + Wilcoxon 10100%,3,87,6
4,True,True,1.0000000000000002,63174.6924,67261.285,990,random + Wilcoxon 10100%,6,87,6
5,False,False,0.0133749794044596,112214.827,67261.285,20,random + Wilcoxon 10100%,8,87,6
6,False,False,0.0302017821251821,103400.9181,67261.285,27,random + Wilcoxon 10100%,10,87,6
7,False,False,0.0366020993583144,112584.116,67261.285,40,random + Wilcoxon 10100%,12,87,6
8,False,False,0.0132273304257657,113431.354,67261.285,13,random + Wilcoxon 10100%,14,87,6
9,False,False,0.0328206860896764,102212.9882,67261.285,41,random + Wilcoxon 10100%,15,87,6
10,False,False,0.0116228399856672,112316.095,67261.285,11,random + Wilcoxon 10100%,16,87,6
11,False,False,0.0162757241949834,110638.7635,67261.285,11,random + Wilcoxon 10100%,19,87,6
12,False,False,0.0132299236973503,113432.627,67261.285,12,random + Wilcoxon 10100%,21,87,6
13,False,False,0.0215305117786966,106563.6072,67261.285,12,random + Wilcoxon 10100%,22,87,6
14,False,False,0.0468342487229507,107952.1384,67261.285,42,random + Wilcoxon 10100%,23,87,6
15,False,False,0.0132847543289213,107342.9711,67261.285,20,random + Wilcoxon 10100%,24,87,6
16,False,False,0.0135188499581088,110993.0212,67261.285,7,random + Wilcoxon 10100%,26,87,6
17,False,False,0.0132276529594578,113425.791,67261.285,12,random + Wilcoxon 10100%,27,87,6
18,False,False,0.0129078819441078,83228.4727,67261.285,17,random + Wilcoxon 10100%,30,87,6
19,False,False,0.0158742259442704,113452.587,67261.285,21,random + Wilcoxon 10100%,31,87,6
20,False,False,0.015579505780004,108440.2178,67261.285,20,random + Wilcoxon 10100%,32,87,6
21,False,False,0.0264523851644743,113420.585,67261.285,40,random + Wilcoxon 10100%,33,87,6
22,False,False,0.0364997699905876,94782.8603,67261.285,31,random + Wilcoxon 10100%,34,87,6
23,True,True,0.9999999999999996,25688.3367,67261.285,990,random + Wilcoxon 10100%,35,87,6
24,False,False,0.0188228656003115,85784.81270000001,67261.285,14,random + Wilcoxon 10100%,36,87,6
25,False,False,0.040138206781338,111895.233,67261.285,58,random + Wilcoxon 10100%,37,87,6
26,False,False,0.014376941699075,104431.2505,67261.285,15,random + Wilcoxon 10100%,38,87,6
27,False,False,0.0193089136158783,108806.3804,67261.285,27,random + Wilcoxon 10100%,41,87,6
28,False,False,0.0094514531153068,101360.16,67261.285,14,random + Wilcoxon 10100%,42,87,6
