,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
817,False,False,0.0010336805345728,3627.3296,2526.1352,9,1.20-discrimination-based + Wilcoxon 10100%,38,98,1
818,False,False,0.1052685988830881,17102.156,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,39,98,1
819,False,False,0.1108388111317108,13679.766,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,40,98,1
820,False,False,0.00179777750576,3413.9931,2526.1352,12,1.20-discrimination-based + Wilcoxon 10100%,41,98,1
821,False,False,0.0017968909994511,2927.8348,2526.1352,10,1.20-discrimination-based + Wilcoxon 10100%,43,98,1
822,False,False,0.1052611024406471,17104.684999999998,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,44,98,1
823,False,False,0.0009076643355217,2864.7154,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,46,98,1
824,False,False,0.0007223564838461,3527.4827000000005,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,47,98,1
825,False,False,0.1052606342784043,17101.607,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,48,98,1
826,False,False,0.0007073786556513,5546.6757,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,49,98,1
827,False,False,0.1052610436060591,17101.683,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,53,98,1
828,False,False,0.1052657394492199,17105.157,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,55,98,1
829,False,False,0.1052606744363851,17102.636,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,56,98,1
830,False,False,0.0007635081212251,3386.3425,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,57,98,1
831,False,False,0.1052652196110008,17103.788,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,60,98,1
832,False,False,0.0007943420088883,4246.03,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,63,98,1
833,False,False,0.0009379036240971,2898.2721999999994,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,65,98,1
834,False,False,0.1052647088143113,17103.605,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,66,98,1
835,False,False,0.1052612930120083,17102.811,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,68,98,1
836,False,False,0.1001883139413233,9439.025,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,69,98,1
837,False,False,0.1052572059744046,17101.955,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,70,98,1
838,False,False,0.0006885472098806,5169.289699999999,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,72,98,1
839,False,False,0.0006800595123302,5159.401400000001,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,73,98,1
840,False,False,0.1052631794355598,17103.388,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,74,98,1
841,False,False,0.1052706566198151,17104.662,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,76,98,1
842,False,False,0.105259781795209,17101.641,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,78,98,1
843,False,False,0.1052591785116712,17101.302,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,79,98,1
844,False,False,0.0022445570829409,3809.7494,2526.1352,13,1.20-discrimination-based + Wilcoxon 10100%,82,98,1
845,False,False,0.105256619102094,17104.396999999997,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,84,98,1
846,False,False,0.0008860699668862,4411.6155,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,86,98,1
847,False,False,0.0009648039679085,3842.024,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,88,98,1
848,False,False,0.1052695949612514,17104.881999999998,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,89,98,1
849,False,False,0.1052622286246809,17104.54,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,90,98,1
850,False,False,0.1052676812012351,17104.395,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,92,98,1
851,False,False,0.1052622130658557,17101.398,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,93,98,1
852,False,False,0.1052624685321763,17101.993000000002,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,94,98,1
853,False,False,0.0020271181997051,3403.8469,2526.1352,11,1.20-discrimination-based + Wilcoxon 10100%,95,98,1
854,False,False,0.0002935170928542,11424.8883,2526.1352,7,1.20-discrimination-based + Wilcoxon 10100%,96,98,1
855,False,False,0.1052562377538853,17104.915,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,97,98,1
856,False,False,0.0005918351819738,3493.5402000000004,2526.1352,6,1.20-discrimination-based + Wilcoxon 10100%,99,98,1
857,False,False,0.001425517231516,5474.8549,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,1,17,9
858,False,False,0.0016712778666036,3633.3276,2013.9745,7,1.20-discrimination-based + Wilcoxon 10100%,2,17,9
859,False,False,0.0013859472315614,5716.3071,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,3,17,9
860,False,False,0.1052820120400411,17103.595999999998,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,4,17,9
861,False,False,0.105708339947941,17033.008,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,8,17,9
862,False,False,0.0014413296305369,3478.5242,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,9,17,9
863,False,False,0.0014884359638776,4116.7374,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,10,17,9
864,False,False,0.1057374625776418,17026.586,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,15,17,9
865,False,False,0.0014354947083388,2423.0671,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,16,17,9
866,False,False,0.0021888626966972,2415.7751000000003,2013.9745,8,1.20-discrimination-based + Wilcoxon 10100%,20,17,9
867,False,False,0.0018090475362497,4045.9965,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,21,17,9
868,False,False,0.1052652044555148,17101.861999999997,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,23,17,9
869,False,False,0.0017468195107022,3930.2286,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,24,17,9
870,False,False,0.1052603326207939,17101.275999999998,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,25,17,9
871,False,False,0.0021074518234646,4659.893,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,26,17,9
872,False,False,0.0026045539506545,3265.9335,2013.9745,10,1.20-discrimination-based + Wilcoxon 10100%,27,17,9
873,False,False,0.1052611823847951,17104.178,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,28,17,9
874,False,False,0.0013577178503452,3487.4698000000003,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,29,17,9
875,False,False,0.1052652747875128,17105.508,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,30,17,9
876,False,False,0.0015630385726967,3640.4092,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,31,17,9
877,False,False,0.0019933994171055,2583.0749,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,33,17,9
878,False,False,0.0016395634393399,2779.3984,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,34,17,9
879,False,False,0.0017308712032361,5164.8557,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,35,17,9
880,False,False,0.0013531686068819,4369.300300000001,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,36,17,9
881,False,False,0.0011906786962625,3614.8291,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,38,17,9
882,False,False,0.10572951354018,17027.1,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,39,17,9
883,False,False,0.1044805503883823,13511.041,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,40,17,9
884,False,False,0.001731920083709,4701.429399999999,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,42,17,9
885,False,False,0.1052658812039707,17103.804,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,44,17,9
886,False,False,0.0013505841743761,3440.6593000000003,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,45,17,9
887,False,False,0.1052613113404781,17101.554,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,48,17,9
888,False,False,0.0019827152070274,4937.0681,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,49,17,9
889,False,False,0.1052617301979923,17105.210000000003,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,50,17,9
890,False,False,0.0023422446258808,3079.6954,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,51,17,9
891,False,False,0.1057046157181502,17029.701,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,53,17,9
892,False,False,0.105267598030277,17104.741,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,54,17,9
893,False,False,0.1052574217649364,17103.041,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,56,17,9
894,False,False,0.0014599183438136,3474.3724,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,57,17,9
895,False,False,0.0019613474905337,3374.4148,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,61,17,9
896,False,False,0.0016258829397314,3754.0218,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,63,17,9
897,False,False,0.0014817556140033,3472.2325,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,64,17,9
898,False,False,0.002341227170494,2597.3131,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,65,17,9
899,False,False,0.1052606006943177,17103.408000000003,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,66,17,9
900,False,False,0.1052732877515623,17104.206000000002,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,67,17,9
901,False,False,0.1057143058457137,17030.940000000002,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,68,17,9
