,seed,incumbent,challenger,selected_instances,additional_time,selection
0,3,80,20,10,109.91330000000002,discrimination-1.12
1,3,80,20,10,50.030699999999996,random
2,3,80,20,10,114.03190000000002,variance
3,8,20,80,10,1620.0031999999997,random
4,8,20,80,10,24.378300000000003,variance
5,8,20,80,10,49.089600000000004,discrimination-1.12
6,0,98,17,10,246.9678,variance
7,0,98,17,10,764.413,random
8,0,98,17,10,49.641099999999994,discrimination-1.12
9,0,98,17,10,1074.3880000000001,uncertainty
10,8,20,80,10,144.18579999999997,uncertainty
11,3,80,20,10,417.5323000000001,uncertainty
12,3,80,20,10,82.75890000000001,udd-1.4-0.2
13,0,98,17,10,1169.7146,udd-1.4-0.2
14,8,20,80,10,38.732,udd-1.4-0.2
15,7,46,6,10,120.66729999999998,discrimination-1.12
16,7,46,14,10,333.34409999999997,discrimination-1.12
17,7,46,41,10,88.25760000000001,discrimination-1.12
18,7,46,62,10,412.01210000000003,discrimination-1.12
19,7,46,91,10,94.9486,discrimination-1.12
20,7,46,6,10,1389.7453,random
21,7,46,14,10,830.6639,random
22,7,46,41,10,1549.5430999999999,random
23,7,46,62,10,886.8007,random
24,7,46,91,10,2103.158,random
25,7,46,6,10,121.3866,variance
26,7,46,14,10,68.28630000000001,variance
27,7,46,41,10,102.08019999999999,variance
28,7,46,62,10,468.2695,variance
29,7,46,91,10,61.542699999999996,variance
30,7,46,6,10,146.1453,uncertainty
31,7,46,14,10,466.2081,uncertainty
32,7,46,41,10,198.54540000000003,uncertainty
33,7,46,62,10,421.3566,uncertainty
34,7,46,91,10,162.90880000000004,uncertainty
35,7,46,6,10,104.9686,udd-1.4-0.2
36,7,46,14,10,118.20409999999998,udd-1.4-0.2
37,7,46,41,10,161.94209999999998,udd-1.4-0.2
38,7,46,62,10,789.9906,udd-1.4-0.2
39,7,46,91,10,111.6705,udd-1.4-0.2
40,4,38,29,10,906.5138000000001,random
41,4,38,33,10,481.7913,random
42,4,38,37,10,1263.8489,random
43,4,38,47,2,609.9393,random
44,4,38,51,10,667.3597000000001,random
45,4,38,52,10,1856.3616000000002,random
46,4,38,64,10,1270.0667,random
47,4,38,65,10,737.2661999999999,random
48,4,38,75,10,978.2736,random
49,4,38,82,10,950.9718,random
50,4,38,29,10,92.91960000000002,variance
51,4,38,33,10,592.2286,variance
52,4,38,37,10,285.4969,variance
53,4,38,47,2,4.2624,variance
54,4,38,51,10,485.52389999999997,variance
55,4,38,52,10,59.566900000000004,variance
56,4,38,64,10,391.62870000000004,variance
57,4,38,65,10,71.33590000000001,variance
58,4,38,75,10,77.32230000000001,variance
59,4,38,82,10,598.1254,variance
60,4,38,29,10,191.25820000000002,uncertainty
61,4,38,33,6,663.1824,uncertainty
62,4,38,37,10,360.29769999999996,uncertainty
63,4,38,47,7,631.9282,uncertainty
64,4,38,51,9,389.4974,uncertainty
65,4,38,52,10,654.434,uncertainty
66,4,38,64,10,660.2661,uncertainty
67,4,38,65,3,41.2768,uncertainty
68,4,38,75,10,641.9375999999999,uncertainty
69,4,38,82,10,163.79699999999997,uncertainty
70,4,38,29,10,771.0221999999999,discrimination-1.12
71,4,38,33,10,80.42880000000001,discrimination-1.12
72,4,38,37,10,170.9549,discrimination-1.12
73,4,38,47,2,4.2624,discrimination-1.12
74,4,38,51,10,125.50850000000001,discrimination-1.12
75,4,38,52,10,82.1332,discrimination-1.12
76,4,38,64,10,90.863,discrimination-1.12
77,4,38,65,10,67.65650000000001,discrimination-1.12
78,4,38,75,10,39.5942,discrimination-1.12
79,4,38,82,10,630.4513,discrimination-1.12
80,4,38,29,10,1430.9782999999998,udd-1.4-0.2
81,4,38,33,10,316.7909000000001,udd-1.4-0.2
82,4,38,37,10,146.8558,udd-1.4-0.2
83,4,38,47,5,21.8186,udd-1.4-0.2
84,4,38,51,10,650.3282,udd-1.4-0.2
85,4,38,52,10,50.7366,udd-1.4-0.2
86,4,38,64,10,1598.0700999999997,udd-1.4-0.2
87,4,38,65,3,157.6361,udd-1.4-0.2
88,4,38,75,10,1393.6181,udd-1.4-0.2
89,4,38,82,10,201.5839,udd-1.4-0.2
90,9,33,6,10,115.2793,variance
91,9,33,18,10,182.6893,variance
92,9,33,34,10,229.64260000000002,variance
93,9,33,37,10,191.8055,variance
94,9,33,38,10,200.50980000000004,variance
95,9,33,52,2,23.7188,variance
96,9,33,65,10,121.72640000000001,variance
97,9,33,71,10,110.6357,variance
98,9,33,75,10,217.3346,variance
99,9,33,82,10,396.2808,variance
100,9,33,91,4,51.502300000000005,variance
101,9,33,95,10,229.48069999999998,variance
102,9,33,6,10,112.35230000000001,discrimination-1.12
103,9,33,18,10,208.90759999999997,discrimination-1.12
104,9,33,34,10,168.4038,discrimination-1.12
105,9,33,37,10,212.7046,discrimination-1.12
106,9,33,38,10,534.8011,discrimination-1.12
107,9,33,52,3,6.745100000000001,discrimination-1.12
108,9,33,65,10,123.7845,discrimination-1.12
109,9,33,71,10,121.7462,discrimination-1.12
110,9,33,75,10,227.8347,discrimination-1.12
111,9,33,82,10,289.7761,discrimination-1.12
112,9,33,91,4,51.502300000000005,discrimination-1.12
113,9,33,95,10,220.1162,discrimination-1.12
114,9,33,6,10,1430.9867,random
115,9,33,18,10,1150.6709999999998,random
116,9,33,34,10,1012.2774000000001,random
117,9,33,37,10,1503.2468000000001,random
118,9,33,38,10,1861.9744,random
119,9,33,52,10,653.0042999999998,random
120,9,33,65,10,1394.5703999999998,random
121,9,33,71,10,1155.5849,random
122,9,33,75,10,1604.6293,random
123,9,33,82,10,1175.0668,random
124,9,33,91,2,73.29979999999999,random
125,9,33,95,10,791.4284000000001,random
126,9,33,6,10,195.15769999999998,udd-1.4-0.2
127,9,33,18,10,106.7012,udd-1.4-0.2
128,9,33,34,10,97.5215,udd-1.4-0.2
129,9,33,37,10,459.0847999999999,udd-1.4-0.2
130,9,33,38,10,115.0349,udd-1.4-0.2
131,9,33,52,6,51.102799999999995,udd-1.4-0.2
132,9,33,65,10,108.39710000000001,udd-1.4-0.2
133,9,33,71,10,505.48999999999995,udd-1.4-0.2
134,9,33,75,10,295.5943000000001,udd-1.4-0.2
135,9,33,82,10,611.3047999999999,udd-1.4-0.2
136,9,33,91,1,8.477699999999999,udd-1.4-0.2
137,9,33,95,10,638.3936,udd-1.4-0.2
138,9,33,6,10,185.4177,uncertainty
139,9,33,18,10,136.2595,uncertainty
140,9,33,34,10,234.7818,uncertainty
141,9,33,37,10,774.8985,uncertainty
142,9,33,38,10,1911.7015999999999,uncertainty
143,9,33,52,10,2477.6594,uncertainty
144,9,33,65,10,1908.2468999999999,uncertainty
145,9,33,71,10,2002.5910999999999,uncertainty
146,9,33,75,10,1446.2526,uncertainty
147,9,33,82,10,1479.6105,uncertainty
148,9,33,91,1,60.3044,uncertainty
149,9,33,95,10,2071.5080000000003,uncertainty
