,seed,incumbent,challenger,selected_instances,additional_time,selection
825,3,58,50,10,789.8551,discrimination-1.8900000000000001
826,3,58,74,10,197.98440000000002,discrimination-1.8900000000000001
827,3,58,83,10,155.6448,discrimination-1.8900000000000001
828,3,58,89,3,74.0943,discrimination-1.8900000000000001
829,1,25,17,10,21.1904,discrimination-1.67
830,1,25,28,10,21.045899999999996,discrimination-1.67
831,1,25,31,10,22.877999999999997,discrimination-1.67
832,1,25,34,10,23.5052,discrimination-1.67
833,1,25,35,1,1.5566,discrimination-1.67
834,1,25,44,10,23.3108,discrimination-1.67
835,1,25,49,10,34.1996,discrimination-1.67
836,1,25,50,3,5.0677,discrimination-1.67
837,1,25,58,10,32.5962,discrimination-1.67
838,1,25,72,10,35.754799999999996,discrimination-1.67
839,1,25,74,10,61.519999999999996,discrimination-1.67
840,1,25,77,10,33.7492,discrimination-1.67
841,1,25,89,10,27.2703,discrimination-1.67
842,1,25,93,7,18.9248,discrimination-1.67
843,1,25,96,6,57.741699999999994,discrimination-1.67
844,4,6,25,10,134.62720000000002,discrimination-1.8900000000000001
845,4,6,34,10,89.18619999999999,discrimination-1.8900000000000001
846,4,6,35,7,69.3951,discrimination-1.8900000000000001
847,4,6,44,10,322.3528,discrimination-1.8900000000000001
848,4,6,48,10,152.614,discrimination-1.8900000000000001
849,4,6,49,10,139.4102,discrimination-1.8900000000000001
850,4,6,52,8,94.7547,discrimination-1.8900000000000001
851,4,6,72,10,106.4761,discrimination-1.8900000000000001
852,4,6,74,10,107.38460000000002,discrimination-1.8900000000000001
853,4,6,83,10,115.6134,discrimination-1.8900000000000001
854,2,72,6,10,47.1408,discrimination-1.8900000000000001
855,2,72,17,10,46.87890000000001,discrimination-1.8900000000000001
856,2,72,34,10,87.2868,discrimination-1.8900000000000001
857,2,72,35,10,137.9119,discrimination-1.8900000000000001
858,2,72,44,10,262.3037,discrimination-1.8900000000000001
859,2,72,48,10,169.29029999999997,discrimination-1.8900000000000001
860,2,72,49,8,183.55350000000004,discrimination-1.8900000000000001
861,2,72,50,3,44.6679,discrimination-1.8900000000000001
862,2,72,52,10,118.1677,discrimination-1.8900000000000001
863,2,72,77,1,51.396,discrimination-1.8900000000000001
864,2,72,89,10,179.75310000000002,discrimination-1.8900000000000001
865,1,25,17,10,21.1904,discrimination-1.78
866,1,25,28,10,21.045899999999996,discrimination-1.78
867,1,25,31,10,22.878,discrimination-1.78
868,1,25,34,10,23.5052,discrimination-1.78
869,1,25,35,1,1.5566,discrimination-1.78
870,1,25,44,10,23.3108,discrimination-1.78
871,1,25,49,10,34.5492,discrimination-1.78
872,1,25,50,3,5.0677,discrimination-1.78
