,seed,incumbent,challenger,selected_instances,additional_time,selection
2752,8,89,28,10,75.42660000000001,udd-0.6000000000000001-1.2
2753,8,89,34,1,9.694600000000001,udd-0.6000000000000001-1.2
2754,8,89,35,10,122.0732,udd-0.6000000000000001-1.2
2755,8,89,48,10,92.57509999999998,udd-0.6000000000000001-1.2
2756,8,89,49,10,300.7196,udd-0.6000000000000001-1.2
2757,8,89,50,5,200.83530000000002,udd-0.6000000000000001-1.2
2758,8,89,52,10,90.5444,udd-0.6000000000000001-1.2
2759,8,89,72,10,116.5097,udd-0.6000000000000001-1.2
2760,8,89,74,10,127.92770000000002,udd-0.6000000000000001-1.2
2761,8,89,83,9,114.59309999999999,udd-0.6000000000000001-1.2
2762,2,72,6,7,160.3773,udd-0.6000000000000001-1.6
2763,2,72,17,5,116.84400000000001,udd-0.6000000000000001-1.6
2764,2,72,34,10,216.39280000000002,udd-0.6000000000000001-1.6
2765,2,72,35,10,184.137,udd-0.6000000000000001-1.6
2766,2,72,44,4,71.7205,udd-0.6000000000000001-1.6
2767,2,72,48,10,179.5642,udd-0.6000000000000001-1.6
2768,2,72,49,5,121.88740000000001,udd-0.6000000000000001-1.6
2769,2,72,50,1,18.4099,udd-0.6000000000000001-1.6
2770,2,72,52,1,6.7776,udd-0.6000000000000001-1.6
2771,2,72,77,1,319.60310000000004,udd-0.6000000000000001-1.6
2772,2,72,89,10,121.73530000000001,udd-0.6000000000000001-1.6
2773,7,49,6,10,176.378,udd-0.6000000000000001-1.4000000000000001
2774,7,49,17,10,56.82150000000001,udd-0.6000000000000001-1.4000000000000001
2775,7,49,48,10,127.836,udd-0.6000000000000001-1.4000000000000001
2776,7,49,52,10,129.977,udd-0.6000000000000001-1.4000000000000001
2777,7,49,72,10,146.0341,udd-0.6000000000000001-1.4000000000000001
2778,7,49,74,1,8.2608,udd-0.6000000000000001-1.4000000000000001
2779,7,49,83,10,210.2548,udd-0.6000000000000001-1.4000000000000001
2780,7,49,89,10,166.84139999999996,udd-0.6000000000000001-1.4000000000000001
2781,7,49,93,10,131.23059999999998,udd-0.6000000000000001-1.4000000000000001
2782,6,58,25,10,340.6518,udd-0.6000000000000001-1.4000000000000001
2783,6,58,27,3,9.200800000000001,udd-0.6000000000000001-1.4000000000000001
2784,6,58,28,10,99.04249999999998,udd-0.6000000000000001-1.4000000000000001
2785,6,58,44,8,91.9487,udd-0.6000000000000001-1.4000000000000001
2786,6,58,48,4,34.8185,udd-0.6000000000000001-1.4000000000000001
2787,6,58,49,10,145.33440000000002,udd-0.6000000000000001-1.4000000000000001
2788,6,58,50,3,245.78170000000003,udd-0.6000000000000001-1.4000000000000001
2789,6,58,72,4,60.6834,udd-0.6000000000000001-1.4000000000000001
2790,6,58,74,6,54.1714,udd-0.6000000000000001-1.4000000000000001
2791,6,58,77,8,225.12099999999998,udd-0.6000000000000001-1.4000000000000001
2792,6,58,83,10,195.71499999999997,udd-0.6000000000000001-1.4000000000000001
2793,6,58,89,3,30.46,udd-0.6000000000000001-1.4000000000000001
2794,6,58,93,10,352.6853,udd-0.6000000000000001-1.4000000000000001
2795,6,58,96,8,239.7262,udd-0.6000000000000001-1.4000000000000001
2796,1,25,17,10,352.70990000000006,udd-0.6000000000000001-1.2
2797,1,25,28,10,329.48800000000006,udd-0.6000000000000001-1.2
2798,1,25,31,7,617.4911999999999,udd-0.6000000000000001-1.2
2799,1,25,34,10,369.4701999999999,udd-0.6000000000000001-1.2
2800,1,25,35,1,1.9521000000000002,udd-0.6000000000000001-1.2
2801,1,25,44,10,186.0466,udd-0.6000000000000001-1.2
2802,1,25,49,10,134.77100000000002,udd-0.6000000000000001-1.2
2803,1,25,50,8,123.56979999999999,udd-0.6000000000000001-1.2
2804,1,25,58,10,232.07739999999995,udd-0.6000000000000001-1.2
2805,1,25,72,8,73.3756,udd-0.6000000000000001-1.2
2806,1,25,74,10,299.9082,udd-0.6000000000000001-1.2
2807,1,25,77,10,221.8243,udd-0.6000000000000001-1.2
2808,1,25,89,7,90.3564,udd-0.6000000000000001-1.2
2809,1,25,93,6,59.0845,udd-0.6000000000000001-1.2
2810,1,25,96,4,20.9162,udd-0.6000000000000001-1.2
2811,3,58,6,10,212.85699999999997,udd-0.6000000000000001-1.6
