,seed,incumbent,challenger,selected_instances,additional_time,selection
71,9,16,71,10,0.11420000000000001,discrimination-1.12
72,9,16,72,10,0.1451,discrimination-1.12
73,9,16,82,10,0.1245,discrimination-1.12
74,9,16,86,10,0.1889,discrimination-1.12
75,6,34,0,10,0.36779999999999996,variance
76,6,34,2,10,0.3756,variance
77,6,34,7,10,0.38709999999999994,variance
78,6,34,36,10,0.3748,variance
79,6,34,77,10,0.3923,variance
80,6,34,86,10,0.4638,variance
81,6,34,95,10,0.4337,variance
82,7,58,7,10,869.6532,random
83,7,58,21,10,3007.0214,random
84,7,58,22,10,1422.4047,random
85,7,58,29,10,1938.214,random
86,7,58,34,10,613.3272,random
87,7,58,72,10,1437.3911,random
88,7,58,82,10,2223.0981,random
89,7,58,86,10,1390.6763,random
90,7,58,7,10,0.4779,variance
91,7,58,21,10,0.46340000000000003,variance
92,7,58,22,10,0.5337000000000001,variance
93,7,58,29,10,0.5781999999999999,variance
94,7,58,34,10,0.6359,variance
95,7,58,72,10,0.5535,variance
96,7,58,82,10,0.5828,variance
97,7,58,86,10,0.5090999999999999,variance
98,7,58,7,10,0.04830000000000001,discrimination-1.12
99,7,58,21,10,0.04850000000000001,discrimination-1.12
100,7,58,22,10,0.048500000000000015,discrimination-1.12
101,7,58,29,10,0.04769999999999999,discrimination-1.12
102,7,58,34,10,0.0505,discrimination-1.12
103,7,58,72,10,0.043699999999999996,discrimination-1.12
104,7,58,82,10,0.048400000000000006,discrimination-1.12
105,7,58,86,10,0.055900000000000005,discrimination-1.12
106,5,34,0,10,0.0793,discrimination-1.12
107,5,34,7,8,0.05499999999999999,discrimination-1.12
108,5,34,17,10,0.05859999999999999,discrimination-1.12
109,5,34,21,10,0.05870000000000001,discrimination-1.12
110,5,34,22,10,0.0586,discrimination-1.12
111,5,34,35,3,0.0186,discrimination-1.12
112,5,34,49,1,0.004999999999999999,discrimination-1.12
113,5,34,58,10,0.0792,discrimination-1.12
114,5,34,77,10,0.07890000000000001,discrimination-1.12
115,5,34,95,10,0.1097,discrimination-1.12
116,5,34,0,10,0.4575,variance
117,5,34,7,10,0.3469,variance
118,5,34,17,10,0.4786,variance
119,5,34,21,10,0.5225,variance
120,5,34,22,10,5.0541,variance
121,5,34,35,3,0.0802,variance
122,5,34,49,1,0.027,variance
123,5,34,58,10,0.3572,variance
124,5,34,77,10,0.4008,variance
125,5,34,95,10,0.37609999999999993,variance
126,4,33,18,10,4205.418100000001,udd-1.4-0.2
127,4,33,43,10,3029.6071,udd-1.4-0.2
128,5,34,0,10,1940.7441999999999,random
129,5,34,7,4,1205.0806,random
130,5,34,17,10,777.1481000000001,random
131,5,34,21,10,1174.4585,random
132,5,34,22,10,978.7843999999999,random
133,5,34,35,9,1219.3343000000002,random
134,5,34,49,8,1221.0089999999996,random
135,5,34,58,10,210.6367,random
136,5,34,77,10,2127.4249,random
137,5,34,95,10,2045.0339,random
138,1,35,0,10,1008.3752999999999,random
139,1,35,1,10,1043.7894999999999,random
140,1,35,17,10,1363.5201,random
141,1,35,18,1,0.5591,random
142,1,35,36,10,964.3063,random
143,1,35,37,10,1823.3673000000001,random
144,1,35,47,10,1816.0142,random
145,1,35,58,10,127.0799,random
146,1,35,72,10,2111.7213,random
147,1,35,77,10,622.2043000000001,random
148,0,0,1,10,929.6791999999999,random
149,0,0,7,10,1802.5065,random
150,0,0,17,10,1734.0336,random
151,0,0,18,2,15.551499999999999,random
152,0,0,21,10,654.2055,random
153,0,0,33,4,1036.6846,random
154,0,0,35,10,1805.7714,random
155,0,0,43,10,1854.3032,random
156,0,0,47,10,44.4547,random
157,0,0,49,10,2336.5862999999995,random
158,0,0,77,10,1292.8975,random
159,1,35,0,10,1.6711,variance
160,1,35,1,10,1.7305000000000001,variance
161,1,35,17,10,1.7960000000000003,variance
162,1,35,18,8,0.6187,variance
163,1,35,36,10,0.8330000000000001,variance
164,1,35,37,10,1.3442999999999998,variance
165,1,35,47,10,1.0314999999999999,variance
166,1,35,58,10,2.0405,variance
167,1,35,72,10,1.075,variance
168,1,35,77,10,0.6649999999999999,variance
169,1,35,0,10,0.18289999999999998,discrimination-1.12
170,1,35,1,10,0.1509,discrimination-1.12
171,1,35,17,10,0.1597,discrimination-1.12
172,1,35,18,10,0.1742,discrimination-1.12
173,1,35,36,10,0.1513,discrimination-1.12
174,1,35,37,10,0.1566,discrimination-1.12
175,1,35,47,10,0.1571,discrimination-1.12
176,1,35,58,10,0.18109999999999998,discrimination-1.12
177,1,35,72,10,0.17379999999999998,discrimination-1.12
178,1,35,77,10,0.1736,discrimination-1.12
179,1,35,0,10,0.030199999999999998,uncertainty
180,1,35,1,10,0.0336,uncertainty
181,1,35,17,10,0.032999999999999995,uncertainty
182,1,35,18,10,0.0308,uncertainty
183,1,35,36,10,0.030600000000000002,uncertainty
184,1,35,37,10,0.029899999999999996,uncertainty
185,1,35,47,10,0.0322,uncertainty
186,1,35,58,10,0.0334,uncertainty
187,1,35,72,10,0.0303,uncertainty
188,1,35,77,10,0.0319,uncertainty
189,8,33,1,6,0.0183,udd-1.4-0.2
190,8,33,2,9,1200.4141,udd-1.4-0.2
191,8,33,17,10,1200.3099000000002,udd-1.4-0.2
192,8,33,43,10,0.7978000000000001,udd-1.4-0.2
193,3,43,7,10,0.4595,udd-1.4-0.2
194,3,43,18,10,601.0779,udd-1.4-0.2
195,3,43,35,10,0.5136,udd-1.4-0.2
196,3,43,47,10,0.5555,udd-1.4-0.2
197,6,34,0,10,0.030299999999999997,uncertainty
198,6,34,2,10,0.10009999999999998,uncertainty
199,6,34,7,10,0.0304,uncertainty
200,6,34,36,10,0.030599999999999995,uncertainty
201,6,34,77,10,0.08020000000000001,uncertainty
202,6,34,86,10,0.0304,uncertainty
203,6,34,95,10,0.0307,uncertainty
204,0,0,1,10,0.8222,variance
205,0,0,7,10,0.5884999999999999,variance
206,0,0,17,10,0.6503,variance
207,0,0,18,9,1.0815,variance
208,0,0,21,10,0.5986,variance
209,0,0,33,8,0.346,variance
210,0,0,35,10,0.5662999999999999,variance
211,0,0,43,10,0.6600999999999999,variance
212,0,0,47,10,0.4956999999999999,variance
213,0,0,49,10,0.5524,variance
214,0,0,77,10,0.48960000000000004,variance
215,0,0,1,10,0.1794,discrimination-1.12
216,0,0,7,10,0.19759999999999997,discrimination-1.12
217,0,0,17,10,0.1793,discrimination-1.12
218,0,0,18,10,0.20669999999999997,discrimination-1.12
219,0,0,21,10,0.17859999999999998,discrimination-1.12
220,0,0,33,10,0.20339999999999997,discrimination-1.12
221,0,0,35,10,0.1781,discrimination-1.12
222,0,0,43,10,0.20559999999999998,discrimination-1.12
223,0,0,47,10,0.19669999999999999,discrimination-1.12
224,0,0,49,10,0.1776,discrimination-1.12
225,0,0,77,10,0.20550000000000002,discrimination-1.12
226,2,0,1,10,3001.8349,random
227,2,0,7,10,317.4345,random
228,2,0,17,10,1693.4842000000003,random
229,2,0,21,10,1998.7432000000001,random
230,2,0,34,10,1926.5227000000002,random
231,2,0,35,10,1224.2884999999997,random
232,2,0,36,10,2228.5045999999998,random
233,2,0,49,10,1955.0480000000002,random
234,2,0,71,10,2421.7925999999998,random
235,2,0,77,10,1251.9262,random
236,9,16,22,10,0.031100000000000003,uncertainty
237,9,16,36,9,0.0314,uncertainty
238,9,16,58,10,0.0324,uncertainty
239,9,16,71,10,0.0316,uncertainty
240,9,16,72,10,0.0344,uncertainty
241,9,16,82,10,0.0315,uncertainty
242,9,16,86,10,0.0313,uncertainty
243,2,0,1,10,0.0592,discrimination-1.12
244,2,0,7,10,0.0645,discrimination-1.12
245,2,0,17,10,0.06459999999999999,discrimination-1.12
246,2,0,21,10,0.0651,discrimination-1.12
247,2,0,34,10,0.0615,discrimination-1.12
248,2,0,35,10,0.0617,discrimination-1.12
249,2,0,36,10,0.0646,discrimination-1.12
250,2,0,49,10,0.0581,discrimination-1.12
251,2,0,71,10,0.05929999999999999,discrimination-1.12
252,2,0,77,10,0.0648,discrimination-1.12
253,2,0,1,10,0.1793,variance
254,2,0,7,10,0.1292,variance
255,2,0,17,10,0.1529,variance
256,2,0,21,10,0.1523,variance
257,2,0,34,10,0.1557,variance
258,2,0,35,10,0.15230000000000002,variance
259,2,0,36,10,0.17830000000000001,variance
260,2,0,49,10,0.1281,variance
261,2,0,71,10,0.15239999999999998,variance
262,2,0,77,10,0.15180000000000002,variance
263,7,58,7,10,0.0303,uncertainty
264,7,58,21,10,0.030599999999999995,uncertainty
265,7,58,22,10,0.037599999999999995,uncertainty
266,7,58,29,10,0.0357,uncertainty
267,7,58,34,10,0.029999999999999995,uncertainty
268,7,58,72,10,0.030199999999999998,uncertainty
269,7,58,82,10,0.030599999999999995,uncertainty
270,7,58,86,10,0.0376,uncertainty
271,0,0,1,10,0.0305,uncertainty
272,0,0,7,10,0.030299999999999997,uncertainty
273,0,0,17,10,0.030599999999999995,uncertainty
274,0,0,18,10,0.17129999999999995,uncertainty
275,0,0,21,10,0.031000000000000003,uncertainty
276,0,0,33,10,0.03,uncertainty
277,0,0,35,10,0.029999999999999995,uncertainty
278,0,0,43,10,0.0301,uncertainty
279,0,0,47,10,0.0308,uncertainty
280,0,0,49,10,0.030399999999999993,uncertainty
281,0,0,77,10,0.0345,uncertainty
282,5,34,0,10,0.029899999999999996,uncertainty
283,5,34,7,10,0.029899999999999996,uncertainty
284,5,34,17,10,0.036699999999999997,uncertainty
285,5,34,21,10,0.030699999999999995,uncertainty
286,5,34,22,10,0.029999999999999995,uncertainty
287,5,34,35,9,0.026799999999999997,uncertainty
288,5,34,49,3,0.0091,uncertainty
289,5,34,58,10,0.029999999999999995,uncertainty
290,5,34,77,10,0.0368,uncertainty
291,5,34,95,10,0.036899999999999995,uncertainty
292,2,0,1,10,0.0324,uncertainty
293,2,0,7,10,0.030100000000000002,uncertainty
294,2,0,17,10,0.0322,uncertainty
295,2,0,21,10,0.032299999999999995,uncertainty
296,2,0,34,10,0.029799999999999997,uncertainty
297,2,0,35,10,0.031999999999999994,uncertainty
298,2,0,36,10,0.0325,uncertainty
299,2,0,49,10,0.0319,uncertainty
300,2,0,71,10,0.03150000000000001,uncertainty
301,2,0,77,10,0.051900000000000016,uncertainty
302,1,35,0,10,1816.8431,udd-1.4-0.2
303,1,35,1,10,2419.5555000000004,udd-1.4-0.2
304,1,35,17,10,636.7402999999998,udd-1.4-0.2
305,1,35,18,2,600.3282,udd-1.4-0.2
306,1,35,36,10,1227.5910999999999,udd-1.4-0.2
307,1,35,37,10,1224.953,udd-1.4-0.2
308,1,35,47,10,22.176999999999996,udd-1.4-0.2
309,1,35,58,10,1219.1902,udd-1.4-0.2
310,1,35,72,10,1221.0853000000002,udd-1.4-0.2
311,1,35,77,10,1224.7810999999997,udd-1.4-0.2
312,6,34,0,10,0.030299999999999997,udd-1.4-0.2
313,6,34,2,10,0.10009999999999998,udd-1.4-0.2
314,6,34,7,10,0.0304,udd-1.4-0.2
315,6,34,36,10,3008.1530000000002,udd-1.4-0.2
316,6,34,77,10,3010.3229,udd-1.4-0.2
317,6,34,86,5,3001.0870000000004,udd-1.4-0.2
318,6,34,95,10,0.0307,udd-1.4-0.2
319,9,16,22,10,3024.6464,udd-1.4-0.2
320,9,16,36,10,2772.3066,udd-1.4-0.2
321,9,16,58,10,3027.6610999999994,udd-1.4-0.2
322,9,16,71,10,2413.4301,udd-1.4-0.2
323,9,16,72,10,3356.5164999999993,udd-1.4-0.2
324,9,16,82,10,3006.6033,udd-1.4-0.2
325,9,16,86,10,2539.4709000000003,udd-1.4-0.2
326,7,58,7,10,600.4522,udd-1.4-0.2
327,7,58,21,10,600.2676000000001,udd-1.4-0.2
328,7,58,22,10,600.2315,udd-1.4-0.2
329,7,58,29,10,0.0357,udd-1.4-0.2
330,7,58,34,10,600.164,udd-1.4-0.2
331,7,58,72,10,600.2471,udd-1.4-0.2
332,7,58,82,10,0.032299999999999995,udd-1.4-0.2
333,7,58,86,10,0.0392,udd-1.4-0.2
334,0,0,1,10,3001.5793,udd-1.4-0.2
335,0,0,7,10,600.3053000000003,udd-1.4-0.2
336,0,0,17,10,0.030599999999999995,udd-1.4-0.2
337,0,0,18,10,600.4053000000001,udd-1.4-0.2
338,0,0,21,10,0.031000000000000003,udd-1.4-0.2
339,0,0,33,10,0.03,udd-1.4-0.2
340,0,0,35,10,0.029999999999999995,udd-1.4-0.2
341,0,0,43,10,0.0301,udd-1.4-0.2
342,0,0,47,10,0.0308,udd-1.4-0.2
343,0,0,49,10,0.030399999999999993,udd-1.4-0.2
344,0,0,77,10,0.0312,udd-1.4-0.2
345,5,34,0,10,0.6929,udd-1.4-0.2
346,5,34,7,8,1200.7275000000002,udd-1.4-0.2
347,5,34,17,10,0.497,udd-1.4-0.2
348,5,34,21,10,1.0496,udd-1.4-0.2
349,5,34,22,10,0.6171000000000001,udd-1.4-0.2
350,5,34,35,3,0.1282,udd-1.4-0.2
351,5,34,49,1,0.1745,udd-1.4-0.2
352,5,34,58,10,1200.5884999999998,udd-1.4-0.2
353,5,34,77,10,0.801,udd-1.4-0.2
354,5,34,95,10,0.7916999999999998,udd-1.4-0.2
355,2,0,1,10,1209.6772,udd-1.4-0.2
356,2,0,7,10,635.7003000000001,udd-1.4-0.2
357,2,0,17,10,1365.3918,udd-1.4-0.2
358,2,0,21,10,1428.0319,udd-1.4-0.2
359,2,0,34,10,1217.944,udd-1.4-0.2
360,2,0,35,10,1243.8163000000002,udd-1.4-0.2
361,2,0,36,10,2152.7581,udd-1.4-0.2
362,2,0,49,10,1235.6153,udd-1.4-0.2
363,2,0,71,10,1832.9967000000001,udd-1.4-0.2
364,2,0,77,10,1458.5978,udd-1.4-0.2
