,seed,incumbent,challenger,selected_instances,additional_time,selection
69,8,95,15,10,37556.2574,variance
70,8,95,21,10,59519.7552,variance
71,8,95,48,10,54852.418300000005,variance
72,8,95,89,10,24083.405600000002,variance
73,8,95,15,10,19389.920699999995,uncertainty
74,8,95,21,10,38466.629400000005,uncertainty
75,8,95,48,10,20340.4617,uncertainty
76,8,95,89,10,14377.079700000002,uncertainty
77,8,95,15,10,37556.2574,discrimination-1.12
78,8,95,21,10,59519.7552,discrimination-1.12
79,8,95,48,10,54852.418300000005,discrimination-1.12
80,8,95,89,10,24083.405600000002,discrimination-1.12
81,7,15,6,2,7575.889999999999,udd-1.4-0.2
82,7,15,21,10,29732.352,udd-1.4-0.2
83,7,15,34,10,40793.2,udd-1.4-0.2
84,7,15,89,10,22623.6048,udd-1.4-0.2
85,7,15,95,10,13533.14,udd-1.4-0.2
86,8,95,15,10,19204.223699999995,udd-1.4-0.2
87,8,95,21,10,20103.280700000003,udd-1.4-0.2
88,8,95,48,10,27547.5167,udd-1.4-0.2
89,8,95,89,10,20786.5277,udd-1.4-0.2
90,4,95,0,6,54176.2279,random
91,4,95,9,10,20395.8479,random
92,4,95,14,10,12820.1162,random
93,4,95,15,10,11371.087899999999,random
94,4,95,48,10,58445.27010000001,random
95,4,95,50,10,32287.8229,random
96,4,95,89,10,5532.423500000001,random
97,4,95,0,6,31513.171199999997,discrimination-1.12
98,4,95,9,10,52156.408500000005,discrimination-1.12
99,4,95,14,10,86621.3367,discrimination-1.12
100,4,95,15,10,46704.3997,discrimination-1.12
101,4,95,48,10,53140.41499999999,discrimination-1.12
102,4,95,50,10,39032.049699999996,discrimination-1.12
103,4,95,89,10,31985.6747,discrimination-1.12
104,4,95,0,6,31513.171199999997,variance
105,4,95,9,10,66117.39799999999,variance
106,4,95,14,10,86621.3367,variance
107,4,95,15,10,46704.3997,variance
108,4,95,48,10,53140.41499999999,variance
109,4,95,50,10,39032.049699999996,variance
110,4,95,89,10,31985.6747,variance
111,4,95,0,4,39524.6751,uncertainty
112,4,95,9,10,48266.750799999994,uncertainty
113,4,95,14,6,48344.872,uncertainty
114,4,95,15,10,55393.099500000004,uncertainty
115,4,95,48,10,33947.2187,uncertainty
116,4,95,50,10,54720.601500000004,uncertainty
117,4,95,89,10,32271.4594,uncertainty
118,4,95,0,5,27584.884700000002,udd-1.4-0.2
119,4,95,9,10,35927.2795,udd-1.4-0.2
120,4,95,14,6,29875.545499999997,udd-1.4-0.2
121,4,95,15,10,36676.0122,udd-1.4-0.2
122,4,95,48,10,32080.4355,udd-1.4-0.2
123,4,95,50,10,40673.75550000001,udd-1.4-0.2
124,4,95,89,10,30207.2151,udd-1.4-0.2
125,1,21,0,10,56092.61600000001,random
126,1,21,3,10,0.0,random
127,1,21,9,10,46660.676999999996,random
128,1,21,10,10,63234.421,random
129,1,21,18,10,80661.35699999999,random
130,1,21,22,10,36589.76700000001,random
131,1,21,27,10,27316.862,random
132,1,21,29,2,23642.142,random
133,1,21,38,10,24051.135,random
134,1,21,42,2,15074.731,random
135,1,21,46,10,40669.255,random
136,1,21,48,10,50554.837,random
137,1,21,49,10,48478.96999999999,random
138,1,21,60,10,46581.327999999994,random
139,1,21,63,10,35529.93,random
140,1,21,66,10,30283.225,random
141,1,21,70,10,51964.68,random
142,1,21,72,10,32293.612,random
143,1,21,86,10,37085.8044,random
144,1,21,93,3,9325.32,random
145,1,21,97,2,10895.767000000002,random
146,1,21,0,10,43698.077,udd-1.4-0.2
147,1,21,3,10,55856.86000000001,udd-1.4-0.2
148,1,21,9,10,42899.36,udd-1.4-0.2
149,1,21,10,10,63497.83300000001,udd-1.4-0.2
150,1,21,18,10,50338.065,udd-1.4-0.2
151,1,21,22,10,72863.694,udd-1.4-0.2
152,1,21,27,10,62286.320999999996,udd-1.4-0.2
153,1,21,29,8,33267.864,udd-1.4-0.2
154,1,21,38,8,60093.189999999995,udd-1.4-0.2
155,1,21,42,2,25571.05,udd-1.4-0.2
156,1,21,46,10,62480.923,udd-1.4-0.2
157,1,21,48,10,25730.165999999997,udd-1.4-0.2
158,1,21,49,10,61378.8557,udd-1.4-0.2
159,1,21,60,10,57215.738000000005,udd-1.4-0.2
160,1,21,63,10,70491.903,udd-1.4-0.2
161,1,21,66,10,57369.115,udd-1.4-0.2
162,1,21,70,10,59928.191000000006,udd-1.4-0.2
163,1,21,72,10,54575.261000000006,udd-1.4-0.2
164,1,21,86,10,54252.0114,udd-1.4-0.2
165,1,21,93,6,42767.175,udd-1.4-0.2
166,1,21,97,10,31900.953,udd-1.4-0.2
167,1,21,0,10,56827.877,uncertainty
168,1,21,3,10,85404.13,uncertainty
169,1,21,9,10,63631.40899999999,uncertainty
170,1,21,10,10,87716.349,uncertainty
171,1,21,18,10,67452.19,uncertainty
172,1,21,22,10,52420.793999999994,uncertainty
173,1,21,27,10,105905.5,uncertainty
174,1,21,29,10,113104.19399999999,uncertainty
175,1,21,38,6,59554.96800000001,uncertainty
176,1,21,42,10,76546.063,uncertainty
177,1,21,46,10,65043.248,uncertainty
178,1,21,48,10,71193.4,uncertainty
179,1,21,49,10,57794.7497,uncertainty
180,1,21,60,10,56912.043,uncertainty
181,1,21,63,10,101013.584,uncertainty
182,1,21,66,10,82791.63599999998,uncertainty
183,1,21,70,10,95188.34199999999,uncertainty
184,1,21,72,10,76659.685,uncertainty
185,1,21,86,6,75076.963,uncertainty
186,1,21,93,3,45602.115,uncertainty
187,1,21,97,10,99104.75600000001,uncertainty
188,1,21,0,10,93317.302,variance
189,1,21,3,10,97529.113,variance
190,1,21,9,10,79238.21699999999,variance
191,1,21,10,10,101698.93000000001,variance
192,1,21,18,10,101622.87199999999,variance
193,1,21,22,10,103517.58000000002,variance
194,1,21,27,10,107666.82399999998,variance
195,1,21,29,10,84131.64000000001,variance
196,1,21,38,3,15006.261000000002,variance
197,1,21,42,10,104516.76999999999,variance
198,1,21,46,10,72548.039,variance
199,1,21,48,10,41881.844999999994,variance
200,1,21,49,10,42925.211,variance
201,1,21,60,10,90710.79599999999,variance
202,1,21,63,10,91131.1927,variance
203,1,21,66,10,66046.417,variance
204,1,21,70,10,49746.251000000004,variance
205,1,21,72,10,57156.83899999999,variance
206,1,21,86,10,104190.196,variance
207,1,21,93,1,9479.438,variance
208,1,21,97,10,89066.997,variance
209,1,21,0,10,86227.32999999999,discrimination-1.12
210,1,21,3,10,97529.113,discrimination-1.12
211,1,21,9,10,79238.21699999999,discrimination-1.12
212,1,21,10,10,74805.874,discrimination-1.12
213,1,21,18,10,101622.87199999999,discrimination-1.12
214,1,21,22,10,103517.58000000002,discrimination-1.12
215,1,21,27,10,107666.82399999998,discrimination-1.12
216,1,21,29,10,52422.883,discrimination-1.12
217,1,21,38,3,15006.261000000002,discrimination-1.12
218,1,21,42,10,104516.76999999999,discrimination-1.12
219,1,21,46,10,72548.039,discrimination-1.12
220,1,21,48,10,41881.844999999994,discrimination-1.12
221,1,21,49,10,42925.211,discrimination-1.12
222,1,21,60,10,90710.79599999999,discrimination-1.12
223,1,21,63,10,91131.1927,discrimination-1.12
224,1,21,66,10,61709.882999999994,discrimination-1.12
225,1,21,70,10,49746.251000000004,discrimination-1.12
226,1,21,72,10,57156.83899999999,discrimination-1.12
227,1,21,86,10,104190.196,discrimination-1.12
228,1,21,93,3,27368.465,discrimination-1.12
229,1,21,97,10,89066.997,discrimination-1.12
