,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
21,False,False,0.0001986287488186,15010.9187,14767.9931,43,1.20-discrimination-based + Wilcoxon 10100%,33,43,8
22,False,False,3.733068313135459e-06,15188.5782,14767.9931,12,1.20-discrimination-based + Wilcoxon 10100%,34,43,8
23,True,False,0.0019357275261008,14708.785,14767.9931,77,1.20-discrimination-based + Wilcoxon 10100%,35,43,8
24,False,False,0.0006988785265816,15934.3857,14767.9931,52,1.20-discrimination-based + Wilcoxon 10100%,37,43,8
25,False,False,0.0143836427648886,41723.5404,14767.9931,12,1.20-discrimination-based + Wilcoxon 10100%,39,43,8
26,False,False,1.9929459540616674e-06,32765.564900000005,14767.9931,9,1.20-discrimination-based + Wilcoxon 10100%,40,43,8
27,False,False,0.0371839431591358,18963.4837,14767.9931,97,1.20-discrimination-based + Wilcoxon 10100%,42,43,8
28,False,False,2.397482303293731e-06,18102.3234,14767.9931,11,1.20-discrimination-based + Wilcoxon 10100%,45,43,8
29,False,False,0.0004999626296259,17366.698,14767.9931,57,1.20-discrimination-based + Wilcoxon 10100%,46,43,8
30,False,False,0.0012772560066325,15896.6565,14767.9931,69,1.20-discrimination-based + Wilcoxon 10100%,49,43,8
31,False,False,1.604054978744383e-06,42080.8519,14767.9931,9,1.20-discrimination-based + Wilcoxon 10100%,50,43,8
32,False,False,1.0781919077247812e-06,19013.3128,14767.9931,7,1.20-discrimination-based + Wilcoxon 10100%,52,43,8
33,False,False,0.014362953377621,41781.1563,14767.9931,12,1.20-discrimination-based + Wilcoxon 10100%,53,43,8
34,False,False,0.0144721876577133,41471.0073,14767.9931,12,1.20-discrimination-based + Wilcoxon 10100%,54,43,8
35,False,False,0.0006532665505943,17857.0294,14767.9931,65,1.20-discrimination-based + Wilcoxon 10100%,57,43,8
36,False,False,4.58008835393713e-05,15274.8145,14767.9931,24,1.20-discrimination-based + Wilcoxon 10100%,58,43,8
37,False,False,0.0359097714231707,41778.9766,14767.9931,16,1.20-discrimination-based + Wilcoxon 10100%,60,43,8
38,False,False,3.049714970561157e-06,17870.5225,14767.9931,12,1.20-discrimination-based + Wilcoxon 10100%,62,43,8
39,False,False,0.0341874581733981,19123.4457,14767.9931,91,1.20-discrimination-based + Wilcoxon 10100%,73,43,8
40,False,False,2.420464837893485e-06,18095.6977,14767.9931,11,1.20-discrimination-based + Wilcoxon 10100%,75,43,8
41,False,False,0.0217185734215657,41458.2939,14767.9931,13,1.20-discrimination-based + Wilcoxon 10100%,76,43,8
42,False,False,0.0285309454162737,42066.1735,14767.9931,14,1.20-discrimination-based + Wilcoxon 10100%,79,43,8
43,False,False,3.779594881010071e-05,17991.3462,14767.9931,24,1.20-discrimination-based + Wilcoxon 10100%,82,43,8
44,False,False,0.0025955595799937,18286.499900000003,14767.9931,77,1.20-discrimination-based + Wilcoxon 10100%,83,43,8
45,False,False,3.103284950707286e-06,18367.6333,14767.9931,12,1.20-discrimination-based + Wilcoxon 10100%,85,43,8
46,False,False,0.0048926871934744,15637.8074,14767.9931,93,1.20-discrimination-based + Wilcoxon 10100%,86,43,8
47,False,False,5.024971882760003e-06,15263.767,14767.9931,13,1.20-discrimination-based + Wilcoxon 10100%,88,43,8
48,False,False,0.0427836353352018,42080.7275,14767.9931,17,1.20-discrimination-based + Wilcoxon 10100%,89,43,8
49,False,False,8.658128325997989e-07,41463.9269,14767.9931,10,1.20-discrimination-based + Wilcoxon 10100%,90,43,8
50,False,False,0.0018122033788858,17561.4395,14767.9931,66,1.20-discrimination-based + Wilcoxon 10100%,91,43,8
51,False,False,0.0213980260226936,42070.1797,14767.9931,13,1.20-discrimination-based + Wilcoxon 10100%,93,43,8
52,False,False,0.0143643367043262,41778.887,14767.9931,12,1.20-discrimination-based + Wilcoxon 10100%,94,43,8
53,False,False,4.2818566050614126e-05,15070.5654,14767.9931,24,1.20-discrimination-based + Wilcoxon 10100%,95,43,8
54,False,False,4.691249982555838e-06,21955.7688,14767.9931,14,1.20-discrimination-based + Wilcoxon 10100%,96,43,8
55,False,False,0.0287062045664386,41812.978,14767.9931,14,1.20-discrimination-based + Wilcoxon 10100%,97,43,8
56,False,False,4.71702238061595e-05,17610.686,14767.9931,27,1.20-discrimination-based + Wilcoxon 10100%,99,43,8
57,True,False,0.000877273886368,14061.5151,14075.6804,78,1.20-discrimination-based + Wilcoxon 10100%,0,43,0
58,False,False,0.0020586939111918,17859.235800000002,14075.6804,90,1.20-discrimination-based + Wilcoxon 10100%,3,43,0
59,False,False,6.160816658665056e-07,18341.7242,14075.6804,6,1.20-discrimination-based + Wilcoxon 10100%,5,43,0
60,False,False,0.0009334403088194,14218.5846,14075.6804,82,1.20-discrimination-based + Wilcoxon 10100%,7,43,0
61,False,False,8.991899968728538e-07,42260.2566,14075.6804,11,1.20-discrimination-based + Wilcoxon 10100%,8,43,0
62,False,False,0.0001638527254003,17368.646099999998,14075.6804,43,1.20-discrimination-based + Wilcoxon 10100%,10,43,0
63,False,False,3.662895679387989e-07,29484.8692,14075.6804,6,1.20-discrimination-based + Wilcoxon 10100%,11,43,0
64,False,False,9.89920368420214e-07,16769.0256,14075.6804,8,1.20-discrimination-based + Wilcoxon 10100%,12,43,0
65,False,False,2.88480746770112e-06,42255.8529,14075.6804,16,1.20-discrimination-based + Wilcoxon 10100%,15,43,0
66,False,False,8.269462621549461e-07,14390.2942,14075.6804,6,1.20-discrimination-based + Wilcoxon 10100%,16,43,0
67,False,False,2.128173200497079e-05,15304.2055,14075.6804,24,1.20-discrimination-based + Wilcoxon 10100%,17,43,0
68,False,False,4.572512911553664e-06,42361.8268,14075.6804,16,1.20-discrimination-based + Wilcoxon 10100%,19,43,0
69,False,False,0.0141787457631111,42351.2707,14075.6804,22,1.20-discrimination-based + Wilcoxon 10100%,23,43,0
70,False,False,4.660337487664566e-06,42357.447400000005,14075.6804,16,1.20-discrimination-based + Wilcoxon 10100%,28,43,0
71,False,False,5.315879538253709e-05,17722.373,14075.6804,31,1.20-discrimination-based + Wilcoxon 10100%,29,43,0
72,False,False,7.765663810447493e-06,41528.9675,14075.6804,18,1.20-discrimination-based + Wilcoxon 10100%,30,43,0
73,False,False,1.033430937923357e-06,15192.113399999998,14075.6804,7,1.20-discrimination-based + Wilcoxon 10100%,32,43,0
74,False,False,1.0000000000000002,14101.7248,14075.6804,684,1.20-discrimination-based + Wilcoxon 10100%,33,43,0
75,True,False,0.0006977166132236,13816.9277,14075.6804,68,1.20-discrimination-based + Wilcoxon 10100%,35,43,0
76,False,False,0.0012240941556028,14705.8949,14075.6804,86,1.20-discrimination-based + Wilcoxon 10100%,36,43,0
77,False,False,0.000581604574793,15367.8296,14075.6804,60,1.20-discrimination-based + Wilcoxon 10100%,37,43,0
78,False,False,2.7112095382067984e-05,18526.7864,14075.6804,26,1.20-discrimination-based + Wilcoxon 10100%,38,43,0
79,False,False,1.900448204023789e-06,42253.1905,14075.6804,12,1.20-discrimination-based + Wilcoxon 10100%,39,43,0
80,False,False,3.4159929459191723e-06,32494.2123,14075.6804,13,1.20-discrimination-based + Wilcoxon 10100%,40,43,0
81,False,False,8.014757552360373e-05,18387.331,14075.6804,35,1.20-discrimination-based + Wilcoxon 10100%,41,43,0
82,False,False,9.714172228776953e-06,18303.155,14075.6804,19,1.20-discrimination-based + Wilcoxon 10100%,45,43,0
83,False,False,0.0001380902938906,16175.6481,14075.6804,41,1.20-discrimination-based + Wilcoxon 10100%,46,43,0
84,False,False,0.0007576394296092,14477.5992,14075.6804,68,1.20-discrimination-based + Wilcoxon 10100%,47,43,0
85,False,False,1.954365165721414e-06,41701.52099999999,14075.6804,12,1.20-discrimination-based + Wilcoxon 10100%,48,43,0
86,False,False,1.7580945288072435e-05,19361.8713,14075.6804,24,1.20-discrimination-based + Wilcoxon 10100%,52,43,0
87,False,False,1.8422209305754084e-06,41743.0932,14075.6804,12,1.20-discrimination-based + Wilcoxon 10100%,54,43,0
88,False,False,7.884033066704185e-06,42262.6335,14075.6804,18,1.20-discrimination-based + Wilcoxon 10100%,55,43,0
89,False,False,9.2329039741232e-05,16052.371,14075.6804,35,1.20-discrimination-based + Wilcoxon 10100%,57,43,0
90,False,False,9.407391423817768e-05,14487.5443,14075.6804,36,1.20-discrimination-based + Wilcoxon 10100%,58,43,0
91,False,False,8.167385817668658e-06,40612.7502,14075.6804,18,1.20-discrimination-based + Wilcoxon 10100%,59,43,0
92,False,False,7.881126708026536e-06,42252.8418,14075.6804,18,1.20-discrimination-based + Wilcoxon 10100%,60,43,0
93,False,False,1.8847811251941137e-06,17508.6643,14075.6804,11,1.20-discrimination-based + Wilcoxon 10100%,63,43,0
94,False,False,0.0001118443662633,16709.8269,14075.6804,39,1.20-discrimination-based + Wilcoxon 10100%,64,43,0
95,False,False,1.866079552844604e-06,41745.2728,14075.6804,15,1.20-discrimination-based + Wilcoxon 10100%,66,43,0
96,False,False,5.826325604743025e-06,41930.372,14075.6804,17,1.20-discrimination-based + Wilcoxon 10100%,67,43,0
97,False,False,7.964121417639078e-06,42251.9927,14075.6804,18,1.20-discrimination-based + Wilcoxon 10100%,68,43,0
98,False,False,8.645365331667153e-06,42357.9555,14075.6804,17,1.20-discrimination-based + Wilcoxon 10100%,70,43,0
99,False,False,0.0179019003351693,17469.5867,14075.6804,84,1.20-discrimination-based + Wilcoxon 10100%,72,43,0
100,False,False,1.94291299895198e-06,42256.1381,14075.6804,12,1.20-discrimination-based + Wilcoxon 10100%,74,43,0
101,False,False,0.0015078845204313,14627.4464,14075.6804,86,1.20-discrimination-based + Wilcoxon 10100%,77,43,0
102,False,False,1.1723344508714966e-05,42359.9255,14075.6804,19,1.20-discrimination-based + Wilcoxon 10100%,78,43,0
103,False,False,6.570931104620836e-06,42353.2062,14075.6804,17,1.20-discrimination-based + Wilcoxon 10100%,79,43,0
104,False,False,3.171583197223693e-05,18123.4407,14075.6804,28,1.20-discrimination-based + Wilcoxon 10100%,82,43,0
105,False,False,0.000155327738821,17172.0777,14075.6804,43,1.20-discrimination-based + Wilcoxon 10100%,83,43,0
106,False,False,8.879466232061573e-07,17568.6236,14075.6804,7,1.20-discrimination-based + Wilcoxon 10100%,85,43,0
107,False,False,0.132274150690743,15203.2577,14075.6804,131,1.20-discrimination-based + Wilcoxon 10100%,86,43,0
108,False,False,1.763253217902984e-06,41741.0269,14075.6804,15,1.20-discrimination-based + Wilcoxon 10100%,90,43,0
109,False,False,0.0001962688095647,15851.729100000002,14075.6804,47,1.20-discrimination-based + Wilcoxon 10100%,91,43,0
110,False,False,2.8568092031973565e-06,42249.9339,14075.6804,16,1.20-discrimination-based + Wilcoxon 10100%,94,43,0
111,False,False,3.8428804509452335e-05,14444.8938,14075.6804,28,1.20-discrimination-based + Wilcoxon 10100%,95,43,0
112,False,False,4.947031298760348e-05,18623.2903,14075.6804,31,1.20-discrimination-based + Wilcoxon 10100%,98,43,0
113,False,False,0.0042554697765759,16009.6073,14075.6804,91,1.20-discrimination-based + Wilcoxon 10100%,99,43,0
114,False,False,8.888625115250442e-06,15289.2037,13594.4577,10,1.20-discrimination-based + Wilcoxon 10100%,2,33,5
115,False,False,1.652817744350791e-05,19167.2676,13594.4577,17,1.20-discrimination-based + Wilcoxon 10100%,3,33,5
116,False,False,2.150272932734341e-06,16323.5092,13594.4577,7,1.20-discrimination-based + Wilcoxon 10100%,6,33,5
117,False,False,6.608183355195347e-06,13876.7336,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,7,33,5
118,False,False,1.1525634449528872e-06,45637.40090000001,13594.4577,7,1.20-discrimination-based + Wilcoxon 10100%,8,33,5
119,False,False,2.5369797038995005e-06,16358.0339,13594.4577,7,1.20-discrimination-based + Wilcoxon 10100%,9,33,5
120,False,False,0.0033537990264671,31151.449200000003,13594.4577,8,1.20-discrimination-based + Wilcoxon 10100%,11,33,5
121,False,False,5.791267257339623e-06,17077.4367,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,12,33,5
122,False,False,6.167348490853351e-06,17008.930200000003,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,14,33,5
123,False,False,0.0131527653826674,45635.9391,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,15,33,5
124,False,False,1.5483129425957562e-06,14402.7731,13594.4577,6,1.20-discrimination-based + Wilcoxon 10100%,16,33,5
125,False,False,1.2150310503127047e-05,14674.5221,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,17,33,5
126,False,False,2.034125079823732e-05,14192.8342,13594.4577,16,1.20-discrimination-based + Wilcoxon 10100%,22,33,5
127,False,False,3.673675242093741e-06,17149.039,13594.4577,8,1.20-discrimination-based + Wilcoxon 10100%,24,33,5
128,False,False,6.447333012840886e-06,16611.5198,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,26,33,5
129,False,False,0.0065725858761904,45662.6974,13594.4577,8,1.20-discrimination-based + Wilcoxon 10100%,28,33,5
130,False,False,9.955990358305516e-06,18250.319,13594.4577,10,1.20-discrimination-based + Wilcoxon 10100%,29,33,5
131,False,False,6.080967788667466e-06,18155.0049,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,31,33,5
132,False,False,0.0526888226403623,13825.0119,13594.4577,123,1.20-discrimination-based + Wilcoxon 10100%,35,33,5
133,False,False,0.1056583332574108,14389.6809,13594.4577,125,1.20-discrimination-based + Wilcoxon 10100%,36,33,5
134,False,False,2.202281876093408e-05,14612.1168,13594.4577,17,1.20-discrimination-based + Wilcoxon 10100%,37,33,5
135,False,False,1.7835232786512158e-05,18788.653,13594.4577,16,1.20-discrimination-based + Wilcoxon 10100%,38,33,5
136,False,False,0.0114524054925222,34653.427200000006,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,40,33,5
137,False,False,8.662021291587589e-06,18275.180200000003,13594.4577,11,1.20-discrimination-based + Wilcoxon 10100%,41,33,5
138,False,False,1.6932693318549124e-05,18851.1062,13594.4577,17,1.20-discrimination-based + Wilcoxon 10100%,42,33,5
139,False,False,9.552646019238754e-06,13734.4145,13594.4577,10,1.20-discrimination-based + Wilcoxon 10100%,43,33,5
140,False,False,2.005153506311679e-05,16806.6933,13594.4577,16,1.20-discrimination-based + Wilcoxon 10100%,46,33,5
141,False,False,1.945182083482851e-05,17278.5881,13594.4577,17,1.20-discrimination-based + Wilcoxon 10100%,51,33,5
142,False,False,0.0262847533147376,45674.3986,13594.4577,13,1.20-discrimination-based + Wilcoxon 10100%,56,33,5
143,False,False,1.0367475926002832e-05,16850.7746,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,57,33,5
144,False,False,0.0131541761939114,45630.8469,13594.4577,10,1.20-discrimination-based + Wilcoxon 10100%,60,33,5
145,False,False,2.0480953528653053e-05,17352.7077,13594.4577,17,1.20-discrimination-based + Wilcoxon 10100%,61,33,5
146,False,False,1.0315928106486006e-05,17448.7451,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,62,33,5
147,False,False,4.354066732919493e-06,18212.8582,13594.4577,8,1.20-discrimination-based + Wilcoxon 10100%,63,33,5
148,False,False,8.085917963192377e-06,16460.7161,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,65,33,5
149,False,False,0.020040303787797,44934.0893,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,67,33,5
150,False,False,0.0197281686752511,45630.0539,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,68,33,5
151,False,False,0.0084949597492049,28974.3221,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,69,33,5
152,False,False,1.7149695733002227e-05,15702.9025,13594.4577,14,1.20-discrimination-based + Wilcoxon 10100%,71,33,5
153,False,False,9.0756236200651e-05,18909.9953,13594.4577,33,1.20-discrimination-based + Wilcoxon 10100%,72,33,5
154,False,False,3.891276441038795e-06,17603.478199999998,13594.4577,8,1.20-discrimination-based + Wilcoxon 10100%,75,33,5
155,False,False,0.0001200855769557,13921.7385,13594.4577,33,1.20-discrimination-based + Wilcoxon 10100%,77,33,5
156,False,False,0.0262817216268944,45668.1574,13594.4577,13,1.20-discrimination-based + Wilcoxon 10100%,78,33,5
157,False,False,1.3879873522673942e-05,18782.5919,13594.4577,14,1.20-discrimination-based + Wilcoxon 10100%,80,33,5
158,False,False,0.0001086088402576,16736.206700000002,13594.4577,35,1.20-discrimination-based + Wilcoxon 10100%,81,33,5
159,False,False,5.729057076493198e-06,18502.1721,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,82,33,5
160,False,False,1.1556479965331957e-05,17185.1637,13594.4577,13,1.20-discrimination-based + Wilcoxon 10100%,83,33,5
161,False,False,0.0199576937032892,45133.707,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,84,33,5
162,False,False,0.0136745281888018,43901.6975,13594.4577,10,1.20-discrimination-based + Wilcoxon 10100%,87,33,5
163,False,False,0.0262840785545345,45670.3056,13594.4577,13,1.20-discrimination-based + Wilcoxon 10100%,89,33,5
164,False,False,0.0132371963825346,45333.731,13594.4577,9,1.20-discrimination-based + Wilcoxon 10100%,90,33,5
165,False,False,0.0197170149320535,45666.8265,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,93,33,5
166,False,False,0.0131528696466055,45629.974,13594.4577,10,1.20-discrimination-based + Wilcoxon 10100%,94,33,5
167,False,False,1.213453689909839e-05,14124.9725,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,95,33,5
168,False,False,0.0198246198255486,45410.3437,13594.4577,12,1.20-discrimination-based + Wilcoxon 10100%,97,33,5
169,False,False,0.0781133766875757,19227.5224,14767.9931,17,random + Wilcoxon 10100%,3,43,8
170,False,False,0.0262154070040464,41000.9732,14767.9931,25,random + Wilcoxon 10100%,4,43,8
171,False,False,0.0872744388240286,19294.7766,14767.9931,35,random + Wilcoxon 10100%,5,43,8
172,False,False,0.0689640750639193,17442.4945,14767.9931,27,random + Wilcoxon 10100%,6,43,8
173,False,False,0.0430874578415429,41784.4099,14767.9931,15,random + Wilcoxon 10100%,8,43,8
174,False,False,0.0997651004900784,18070.0675,14767.9931,44,random + Wilcoxon 10100%,10,43,8
175,False,False,0.0392980922896999,29939.514400000004,14767.9931,29,random + Wilcoxon 10100%,11,43,8
176,False,False,0.0698337031389031,17661.758500000004,14767.9931,24,random + Wilcoxon 10100%,12,43,8
177,False,False,0.0287541665241682,41751.9179,14767.9931,42,random + Wilcoxon 10100%,13,43,8
178,False,False,0.0496641654635518,17717.207000000002,14767.9931,21,random + Wilcoxon 10100%,14,43,8
179,False,False,0.050268480361158,41784.788100000005,14767.9931,22,random + Wilcoxon 10100%,15,43,8
180,False,False,0.0565507970248937,16092.5212,14767.9931,29,random + Wilcoxon 10100%,17,43,8
181,False,False,0.0327287034060419,18818.2768,14767.9931,19,random + Wilcoxon 10100%,20,43,8
182,False,False,0.0465314542217483,16238.4609,14767.9931,33,random + Wilcoxon 10100%,22,43,8
183,False,False,0.0570917861578222,42062.9667,14767.9931,39,random + Wilcoxon 10100%,23,43,8
184,False,False,0.0444498459835309,17537.7998,14767.9931,60,random + Wilcoxon 10100%,24,43,8
185,False,False,0.0195070514771543,17613.968999999997,14767.9931,21,random + Wilcoxon 10100%,26,43,8
186,False,False,0.0285339341646744,42073.704,14767.9931,22,random + Wilcoxon 10100%,28,43,8
187,False,False,0.0439040494597371,41004.2131,14767.9931,34,random + Wilcoxon 10100%,30,43,8
188,False,False,0.3909281751705839,18201.1473,14767.9931,276,random + Wilcoxon 10100%,31,43,8
189,False,False,0.0757761590431331,16053.5268,14767.9931,52,random + Wilcoxon 10100%,32,43,8
190,False,False,1.0000000000000004,15010.9187,14767.9931,684,random + Wilcoxon 10100%,33,43,8
191,False,False,0.1026948789716209,15188.5782,14767.9931,51,random + Wilcoxon 10100%,34,43,8
192,True,False,0.6083054514699886,14708.785,14767.9931,438,random + Wilcoxon 10100%,35,43,8
193,False,False,0.0769202731172749,15934.3857,14767.9931,86,random + Wilcoxon 10100%,37,43,8
194,False,False,0.0359580391696578,41723.5404,14767.9931,23,random + Wilcoxon 10100%,39,43,8
195,False,False,0.077275868971818,32765.564900000005,14767.9931,74,random + Wilcoxon 10100%,40,43,8
196,False,False,0.0832591376657233,18963.4837,14767.9931,36,random + Wilcoxon 10100%,42,43,8
197,False,False,0.0202971569936707,18102.3234,14767.9931,16,random + Wilcoxon 10100%,45,43,8
198,False,False,0.063762172866713,17366.698,14767.9931,47,random + Wilcoxon 10100%,46,43,8
199,False,False,0.1841596501754944,15896.6565,14767.9931,119,random + Wilcoxon 10100%,49,43,8
200,False,False,0.0356656752949433,42080.8519,14767.9931,23,random + Wilcoxon 10100%,50,43,8
201,False,False,0.0631534710773811,19013.3128,14767.9931,29,random + Wilcoxon 10100%,52,43,8
202,False,False,0.0502718159573769,41781.1563,14767.9931,27,random + Wilcoxon 10100%,53,43,8
203,False,False,0.0362042664924611,41471.0073,14767.9931,34,random + Wilcoxon 10100%,54,43,8
204,False,False,0.1022249702965712,17857.0294,14767.9931,62,random + Wilcoxon 10100%,57,43,8
205,False,False,0.3808486250356754,15274.8145,14767.9931,242,random + Wilcoxon 10100%,58,43,8
206,False,False,0.0359679705510067,41778.9766,14767.9931,25,random + Wilcoxon 10100%,60,43,8
207,False,False,0.0506791281564375,17870.5225,14767.9931,10,random + Wilcoxon 10100%,62,43,8
208,False,False,0.0314967558383058,19123.4457,14767.9931,25,random + Wilcoxon 10100%,73,43,8
209,False,False,0.0168776084273335,18095.6977,14767.9931,24,random + Wilcoxon 10100%,75,43,8
210,False,False,0.0578990661263077,41458.2939,14767.9931,36,random + Wilcoxon 10100%,76,43,8
211,False,False,0.0143615154347233,42066.1735,14767.9931,31,random + Wilcoxon 10100%,79,43,8
212,False,False,0.0840362295957597,17991.3462,14767.9931,96,random + Wilcoxon 10100%,82,43,8
213,False,False,0.0545551201955274,18286.499900000003,14767.9931,24,random + Wilcoxon 10100%,83,43,8
214,False,False,0.0524103668816166,18367.6333,14767.9931,50,random + Wilcoxon 10100%,85,43,8
215,False,False,0.0195216306347397,15637.8074,14767.9931,19,random + Wilcoxon 10100%,86,43,8
216,False,False,0.0393482618019523,15263.767,14767.9931,25,random + Wilcoxon 10100%,88,43,8
217,False,False,0.0644340143596614,42080.7275,14767.9931,45,random + Wilcoxon 10100%,89,43,8
218,False,False,0.0363771309851503,41463.9269,14767.9931,33,random + Wilcoxon 10100%,90,43,8
219,False,False,0.0666745285886159,17561.4395,14767.9931,29,random + Wilcoxon 10100%,91,43,8
220,False,False,0.0356626002241678,42070.1797,14767.9931,17,random + Wilcoxon 10100%,93,43,8
221,False,False,0.0143762829297008,41778.887,14767.9931,16,random + Wilcoxon 10100%,94,43,8
222,False,False,0.2468907901756625,15070.5654,14767.9931,164,random + Wilcoxon 10100%,95,43,8
223,False,False,0.1094072916271554,21955.7688,14767.9931,67,random + Wilcoxon 10100%,96,43,8
224,False,False,0.0574147911684262,41812.978,14767.9931,34,random + Wilcoxon 10100%,97,43,8
225,False,False,0.1032560571462122,17610.686,14767.9931,86,random + Wilcoxon 10100%,99,43,8
226,True,True,1.0000000000000002,14061.5151,14075.6804,684,random + Wilcoxon 10100%,0,43,0
227,False,False,0.0896162589442936,17859.235800000002,14075.6804,69,random + Wilcoxon 10100%,3,43,0
228,False,False,0.065796055313055,18341.7242,14075.6804,18,random + Wilcoxon 10100%,5,43,0
229,False,False,0.2101167580351141,14218.5846,14075.6804,108,random + Wilcoxon 10100%,7,43,0
230,False,False,0.0284020424050146,42260.2566,14075.6804,30,random + Wilcoxon 10100%,8,43,0
231,False,False,0.0378897351129746,17368.646099999998,14075.6804,24,random + Wilcoxon 10100%,10,43,0
232,False,False,0.0588578836225598,29484.8692,14075.6804,21,random + Wilcoxon 10100%,11,43,0
233,False,False,0.0359196481875488,16769.0256,14075.6804,24,random + Wilcoxon 10100%,12,43,0
234,False,False,0.0284188394644851,42255.8529,14075.6804,19,random + Wilcoxon 10100%,15,43,0
235,False,False,0.0209172929904379,14390.2942,14075.6804,21,random + Wilcoxon 10100%,16,43,0
236,False,False,0.8886614466853568,15304.2055,14075.6804,611,random + Wilcoxon 10100%,17,43,0
237,False,False,0.0212957813235759,42361.8268,14075.6804,15,random + Wilcoxon 10100%,19,43,0
238,False,False,0.0991855269173777,42351.2707,14075.6804,67,random + Wilcoxon 10100%,23,43,0
239,False,False,0.0637586673837196,42357.447400000005,14075.6804,32,random + Wilcoxon 10100%,28,43,0
240,False,False,0.0374105882998851,17722.373,14075.6804,47,random + Wilcoxon 10100%,29,43,0
241,False,False,0.0433527513054592,41528.9675,14075.6804,30,random + Wilcoxon 10100%,30,43,0
242,False,False,0.0395957879040055,15192.113399999998,14075.6804,19,random + Wilcoxon 10100%,32,43,0
243,False,False,1.0000000000000002,14101.7248,14075.6804,684,random + Wilcoxon 10100%,33,43,0
244,True,True,0.9999999999999994,13816.9277,14075.6804,684,random + Wilcoxon 10100%,35,43,0
245,False,False,0.8742111437230521,14705.8949,14075.6804,584,random + Wilcoxon 10100%,36,43,0
246,False,False,0.5626499398457672,15367.8296,14075.6804,435,random + Wilcoxon 10100%,37,43,0
