,seed,incumbent,challenger,selected_instances,additional_time,selection
65,0,62,65,10,284.024,discrimination-1.12
66,0,62,71,10,30.8884,discrimination-1.12
67,0,62,91,10,632.0258000000001,discrimination-1.12
68,0,62,95,10,910.3742,discrimination-1.12
69,9,37,18,10,131.47289999999998,discrimination-1.12
70,9,37,33,10,349.525,discrimination-1.12
71,9,37,34,1,19.229100000000003,discrimination-1.12
72,9,37,52,10,388.9857,discrimination-1.12
73,9,37,62,10,674.0308,discrimination-1.12
74,9,37,65,10,83.60329999999999,discrimination-1.12
75,9,37,71,10,648.1268,discrimination-1.12
76,9,37,75,10,129.1438,discrimination-1.12
77,9,37,82,10,78.49130000000001,discrimination-1.12
78,9,37,18,10,413.7121,variance
79,9,37,33,10,95.61309999999999,variance
80,9,37,34,1,19.229100000000003,variance
81,9,37,52,10,399.7785,variance
82,9,37,62,10,660.3838999999999,variance
83,9,37,65,10,317.45470000000006,variance
84,9,37,71,10,939.4311,variance
85,9,37,75,10,502.14510000000007,variance
86,9,37,82,10,434.2292,variance
87,0,62,6,10,736.5684999999999,random
88,0,62,14,10,1346.1568,random
89,0,62,34,10,1107.7042999999996,random
90,0,62,37,10,857.0237999999999,random
91,0,62,41,10,1383.2199000000003,random
92,0,62,46,10,705.7975999999999,random
93,0,62,65,10,1281.5773000000002,random
94,0,62,71,10,170.6044,random
95,0,62,91,10,446.77259999999995,random
96,0,62,95,10,386.47900000000004,random
97,0,62,6,10,370.1897,uncertainty
98,0,62,14,4,26.021600000000003,uncertainty
99,0,62,34,10,129.7953,uncertainty
100,0,62,37,10,44.2561,uncertainty
101,0,62,41,10,619.7917,uncertainty
102,0,62,46,10,98.9744,uncertainty
103,0,62,65,10,896.8947000000002,uncertainty
104,0,62,71,10,283.8361,uncertainty
105,0,62,91,10,272.11279999999994,uncertainty
106,0,62,95,10,747.5611,uncertainty
107,9,37,18,10,1405.6598999999999,uncertainty
108,9,37,33,10,383.5518,uncertainty
109,9,37,34,1,19.229100000000003,uncertainty
110,9,37,52,10,1600.4221999999997,uncertainty
111,9,37,62,10,54.97099999999999,uncertainty
112,9,37,65,10,126.12970000000001,uncertainty
113,9,37,71,10,286.10550000000006,uncertainty
114,9,37,75,10,1291.9605,uncertainty
115,9,37,82,10,1265.2984,uncertainty
116,0,62,6,10,892.6657000000002,udd-1.4-0.2
117,0,62,14,10,906.4551,udd-1.4-0.2
118,0,62,34,10,818.9823000000001,udd-1.4-0.2
119,0,62,37,10,954.2136,udd-1.4-0.2
120,0,62,41,10,963.7446000000002,udd-1.4-0.2
121,0,62,46,10,328.44599999999997,udd-1.4-0.2
122,0,62,65,10,1371.0491000000002,udd-1.4-0.2
123,0,62,71,10,670.9500999999999,udd-1.4-0.2
124,0,62,91,10,630.5745999999999,udd-1.4-0.2
125,0,62,95,10,708.7741000000001,udd-1.4-0.2
126,9,37,18,10,894.8362,udd-1.4-0.2
127,9,37,33,10,727.5686999999999,udd-1.4-0.2
128,9,37,34,1,166.00979999999998,udd-1.4-0.2
129,9,37,52,10,1349.71,udd-1.4-0.2
130,9,37,62,10,904.0798000000002,udd-1.4-0.2
131,9,37,65,10,682.5584000000001,udd-1.4-0.2
132,9,37,71,10,758.8589,udd-1.4-0.2
133,9,37,75,10,903.9823,udd-1.4-0.2
134,9,37,82,10,1020.4196,udd-1.4-0.2
